1448469801828628455, 0.007735214661806822, -0.008691155351698399, 0.9060038924217224, 0.4231034219264984
1448469801833755408, 0.007768559735268354, -0.008649840950965881, 0.9060003757476807, 0.42311105132102966
1448469801838912879, 0.007816572673618793, -0.0086068632081151, 0.905995786190033, 0.42312631011009216
1448469801843734656, 0.007854115217924118, -0.008584282360970974, 0.9059924483299255, 0.4231339395046234
1448469801848800574, 0.007894637063145638, -0.008565505966544151, 0.9059889912605286, 0.4231339395046234
1448469801853897009, 0.007937056943774223, -0.008516760542988777, 0.90598464012146, 0.4231491982936859
1448469801859054480, 0.007914766669273376, -0.008477579802274704, 0.9059852957725525, 0.4231491982936859
1448469801863876258, 0.007885185070335865, -0.00846261065453291, 0.9059870839118958, 0.42314156889915466
1448469801868911658, 0.0078729884698987, -0.00843659695237875, 0.9059873223304749, 0.42314156889915466
1448469801874008093, 0.007893925532698631, -0.008422366343438625, 0.905985414981842, 0.4231491982936859
1448469801879104529, 0.007811383809894323, -0.008476505987346172, 0.905992865562439, 0.4231339395046234
1448469801884048377, 0.007765740621834993, -0.008464823476970196, 0.9059959650039673, 0.42312631011009216
1448469801889053259, 0.007808612193912268, -0.008432667702436447, 0.9059919714927673, 0.4231339395046234
1448469801894149695, 0.007796994876116514, -0.00840707216411829, 0.9059922099113464, 0.4231339395046234
1448469801899215613, 0.007755328435450792, -0.008384691551327705, 0.905994713306427, 0.4231339395046234
1448469801904189978, 0.007743893191218376, -0.008362076245248318, 0.9059950113296509, 0.4231339395046234
1448469801909225379, 0.007748108357191086, -0.00838614720851183, 0.9059953093528748, 0.42312631011009216
1448469801914291297, 0.007734193932265043, -0.008438966237008572, 0.905997633934021, 0.42312631011009216
1448469801919326697, 0.007736547384411097, -0.008412686176598072, 0.9059967994689941, 0.42312631011009216
1448469801924331580, 0.007793079596012831, -0.008368464186787605, 0.9059914946556091, 0.4231339395046234
1448469801929366980, 0.007775531616061926, -0.008368685841560364, 0.9059928059577942, 0.4231339395046234
1448469801934432898, 0.007725257892161608, -0.00837226677685976, 0.9059966206550598, 0.42312631011009216
1448469801939498816, 0.007742051500827074, -0.00837155245244503, 0.9059953689575195, 0.4231339395046234
1448469801944442664, 0.0077925557270646095, -0.008356478996574879, 0.90599125623703, 0.42314156889915466
1448469801949508582, 0.007776380516588688, -0.008430658839643002, 0.9059942960739136, 0.4231339395046234
1448469801954574500, 0.007771759293973446, -0.008428695611655712, 0.9059945940971375, 0.4231339395046234
1448469801959640418, 0.00782678835093975, -0.00836257915943861, 0.905988872051239, 0.42314156889915466
1448469801964584265, 0.007822657935321331, -0.008388957008719444, 0.9059898257255554, 0.42314156889915466
1448469801969650183, 0.007778060622513294, -0.008420777507126331, 0.9059939384460449, 0.4231339395046234
1448469801974716101, 0.00776368472725153, -0.008386344648897648, 0.9059941172599792, 0.4231339395046234
1448469801979782019, 0.0077704014256596565, -0.0083684166893363, 0.9059932231903076, 0.4231339395046234
1448469801984725867, 0.007754308171570301, -0.008461675606667995, 0.9059967398643494, 0.42312631011009216
