timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438931431365, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931431685, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931432045, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931432404, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931432724, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931433084, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931433405, 0.100699, -1.04219, -0.0918601, -0.0412546, -0.0910945, -0.0429186
1438931433768, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931434086, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931434446, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931434804, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931435165, 0.100699, -1.04219, -0.0918601, -0.0412546, -0.0910945, -0.0429186
1438931435525, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931435844, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931436205, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931436526, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931436885, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931437244, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931437565, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931437924, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931438244, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931438569, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931438937, 0.100699, -1.04219, -0.0918601, -0.0412546, -0.0910945, -0.0429186
1438931439285, 0.100699, -1.04219, -0.0918601, -0.0412546, -0.0910945, -0.0429186
1438931439610, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931439964, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931440324, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931440644, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931441004, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931441324, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931441684, 0.100699, -1.04219, -0.0918601, -0.0412546, -0.0910945, -0.0429186
1438931442019, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931442364, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931442723, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931443044, 0.101384, -1.06125, -0.0920241, -0.0425478, -0.0912203, -0.0442449
1438931443404, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931443723, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931444044, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931444404, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931444765, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931445084, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931445443, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
1438931445571, 0.101223, -1.06105, -0.0919489, -0.0423251, -0.0911493, -0.0440205
