timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438870815839, 0.0792334, 0.33851, -0.0789883, 0.00622662, -0.0789502, 0.00669318
1438870816234, 0.106937, 0.440453, -0.106244, -0.0121616, -0.106334, -0.0113446
1438870816520, 5.13762, -143.947, -4.98851, -1.22875, 4.75623, -1.94252
1438870833868, 3.41306, -85.0279, -1.97966, -2.78028, 2.59824, -2.21317
1438870834275, 0.141174, -2.04188, 0.141159, -0.00207722, 0.141143, 0.00295359
1438870834681, 0.141939, -1.74103, 0.137286, 0.0360422, 0.136128, 0.0401966
1438870835072, 0.136663, -1.62047, 0.13496, 0.0215038, 0.134298, 0.0253117
1438870835473, 0.15578, -1.66681, 0.155674, -0.00575468, 0.155776, -0.0012241
1438870835875, 0.125017, -1.55328, 0.12492, -0.00491442, 0.125008, -0.00152645
1438870836306, 0.0807252, -2.24014, 0.022935, -0.0773986, 0.0259428, -0.076443
1438870836705, 0.076398, -2.00835, 0.00410804, -0.0762875, 0.00677903, -0.0760967
1438870837108, 0.0775988, -1.877, 0.0468961, -0.0618251, 0.0488959, -0.0602559
1438870837504, 0.219226, -2.74853, -0.172866, -0.134823, -0.166202, -0.142957
1438870837904, 0.216426, -2.52384, -0.18536, -0.111723, -0.18026, -0.119777
1438870838310, 0.272987, -2.92252, -0.251539, -0.106066, -0.245804, -0.118753
1438870838707, 2.28068, -61.8728, -1.18786, -1.94691, 1.15699, -1.96541
1438870899141, 5.31509, -163.163, -5.25241, -0.813859, 5.26298, -0.7424
1438870899474, 5.38474, -163.13, -5.36208, -0.493504, 5.27453, -1.08386
1438870899951, 0.170089, -0.896904, 0.00618728, -0.169976, 0.00884721, -0.169859
1438870900350, 5.30786, -163.132, -5.24543, -0.811662, 5.25528, -0.74528
1438870900755, 0.0233168, -0.982204, -0.0195395, -0.0127232, -0.0193186, -0.0130562
1438870901110, 0.0197267, -0.95016, -0.017889, -0.00831424, -0.0177487, -0.00860974
1438870901513, 0.0219231, -0.991246, -0.0195479, -0.0099248, -0.0193733, -0.0102615
1438870901909, 0.0254644, -1.09122, -0.0196611, -0.0161827, -0.0193493, -0.0165542
1438870902314, 0.0245433, -1.09177, -0.0171045, -0.0176014, -0.0167661, -0.0179241
1438870902517, 5.24823, -162.78, -5.12295, -1.13987, 5.23077, -0.427854
1438870932961, 0.210951, -0.593367, 0.00680626, 0.210841, 0.00462242, 0.210901
1438870933510, 0.0544251, -0.658381, -0.0385505, 0.0384181, -0.0389894, 0.0379726
1438870933957, 0.0554612, -0.69869, -0.046495, 0.0302351, -0.0468602, 0.0296658
1438870934370, 0.0719788, -0.629692, -0.063994, 0.0329502, -0.0643523, 0.0322449
1438870934813, 0.0740033, -0.65942, -0.0666035, 0.032256, -0.0669704, 0.0314874
1438870935236, 0.079221, -0.520794, -0.0591098, 0.0527446, -0.0595868, 0.0522052
1438870935666, 0.0856027, -0.566586, -0.0629474, 0.0580124, -0.063518, 0.0573871
1438870936131, 0.0853621, -0.699751, -0.0657687, 0.0544167, -0.0664284, 0.0536094
1438870936565, 0.125066, -0.408825, -0.0898936, 0.0869518, -0.0905117, 0.0863082
1438870936998, 0.140061, -0.298975, -0.0926593, 0.105031, -0.0932061, 0.104546
1438870937465, 0.159093, -0.319477, -0.11886, 0.105749, -0.119447, 0.105085
1438870937850, 0.156888, -0.338117, -0.124587, 0.095351, -0.125148, 0.0946141
1438870938303, 0.135856, -0.417076, -0.106563, 0.0842675, -0.107174, 0.0834896
1438870938720, 0.140037, -0.608233, -0.125522, 0.0620853, -0.126174, 0.0607493
1438870976994, 0.193135, -0.506333, -0.0496702, 0.186638, -0.0513176, 0.186192
1438870977393, 0.047399, -0.696869, -0.046796, 0.00753635, -0.0468842, 0.00696665
1438870977790, 0.0607049, -0.82889, -0.060503, 0.00494711, -0.0605682, 0.00407133
1438870978150, 0.0511718, -0.851238, -0.0504934, 0.00830478, -0.0506112, 0.00755371
1438870978549, 0.0312027, -0.915638, -0.0311058, 0.00245777, -0.0311411, 0.00196037
1438870978923, 0.0325516, -0.893774, -0.0322157, -0.00466431, -0.032139, -0.00516627
1438870979309, 0.0220395, -0.948251, -0.0217223, -0.00372598, -0.0216577, -0.00408496
1438870979711, 0.0416191, -0.995711, -0.041537, -0.00261327, -0.0414853, -0.00333468
1438870980114, 0.00438404, -1.02274, 0.00330007, -0.00288606, 0.00335106, -0.0028267
1438870980509, 0.00717859, -1.0497, 0.00710245, -0.00104281, 0.00712036, -0.000912524
1438870980914, 0.0102858, -1.09418, 0.0102849, -0.000137398, 0.0102857, 5.90269e-05
1438870981271, 0.004226, -1.08899, -0.00349977, 0.00236868, -0.00354416, 0.00230174
1438870981667, 0.039328, -1.08843, 0.0391123, 0.00411278, 0.0390271, 0.004855
1438870982031, 0.0240877, -1.08807, 0.0227706, 0.00785622, 0.0226173, 0.0082872
1438870982392, 0.00530663, -1.20872, -0.00113741, 0.0051833, -0.0012465, 0.00515815
1438871018225, 0.729155, -352.545, -0.0743139, 0.725359, 0.0204266, 0.728869
1438871018624, 0.75302, -352.273, -0.0728841, 0.749485, 0.0285437, 0.752479
1438871019030, 0.198112, -0.487323, 0.00130667, 0.198107, -0.000378334, 0.198111
1438871019444, 0.206662, -0.456332, 0.0330934, 0.203995, 0.0314676, 0.204252
1438871019837, 0.244828, -0.282751, -0.0200647, 0.244004, -0.0212686, 0.243902
1438871020234, 0.0742313, -0.305303, -0.0159826, 0.0724903, -0.0163687, 0.0724041
1438871020692, 0.103382, -0.0939754, -0.00878917, 0.103008, -0.00895811, 0.102993
1438871021093, 0.127717, -0.0315219, 0.01236, 0.127118, 0.0122901, 0.127124
1438871021539, 0.124682, -0.0881243, 0.00651497, 0.124512, 0.00632346, 0.124522
1438871021925, 0.140438, -0.0602856, 0.0586785, 0.127591, 0.0585443, 0.127653
1438871022340, 0.142938, -0.127335, 0.0657501, 0.126918, 0.0654679, 0.127064
1438871022729, 0.144418, -0.149061, 0.0698069, 0.126426, 0.0694777, 0.126607
1438871023158, 0.143765, -0.260715, 0.0751935, 0.122533, 0.0746352, 0.122874
1438871023569, 0.154892, -0.348369, 0.0959378, 0.121604, 0.0951966, 0.122185
1438871023958, 0.163096, -0.26406, 0.101765, 0.127453, 0.101176, 0.127921
1438871024358, 0.16118, -0.330682, 0.0981224, 0.127872, 0.0973828, 0.128436
1438871024792, 0.128399, -0.561531, 0.010062, 0.128004, 0.00880707, 0.128096
1438871025040, 0.159056, -0.718214, -0.093362, 0.128773, -0.0949688, 0.127592
1438871079566, 0.0277579, -1.15323, -0.0272758, -0.00515079, -0.0271666, -0.00569871
1438871079949, 0.0180522, -1.0198, -0.0164797, -0.00736904, -0.0163459, -0.00766117
1438871080351, 0.0152747, -1.14608, -0.0113678, -0.0102025, -0.0111615, -0.0104278
1438871080748, 0.00811645, -1.14679, -0.00449219, -0.00675996, -0.00435599, -0.00684851
1438871081149, 0.0329022, -1.15088, -0.0289534, -0.0156286, -0.0286336, -0.016207
1438871081545, 0.0447961, -0.992421, -0.042814, -0.0131778, -0.0425793, -0.0139174
1438871081913, 0.0563377, -1.1306, -0.0533029, -0.0182411, -0.0529326, -0.0192893
1438871082321, 0.0646517, -1.02686, -0.0630652, -0.0142346, -0.0628, -0.0153625
1438871082711, 0.0685267, -1.05966, -0.0655873, -0.0198551, -0.0652089, -0.0210647
1438871083114, 0.063963, -1.21996, -0.0602522, -0.0214696, -0.0597814, -0.0227475
1438871083467, 0.0473371, -1.3469, -0.0401357, -0.0250983, -0.0395347, -0.0260348
1438871083869, 0.04645, -1.24201, -0.0343653, -0.031251, -0.0336798, -0.0319886
1438871084244, 0.0608267, -1.38974, -0.0458795, -0.0399369, -0.0448974, -0.0410379
1438871084639, 0.0597957, -1.4627, -0.0372395, -0.0467841, -0.0360331, -0.0477194
1438871085047, 5.24099, -163.119, -5.11959, -1.12154, 5.22466, -0.41343
1438871126130, 0.669855, -354.707, 0.131301, 0.656861, 0.191339, 0.641946
1438871126575, 0.154225, -0.971416, 0.154225, 0.000526478, 0.154193, 0.00314106
1438871126974, 0.164222, -0.890156, 0.16259, -0.0230942, 0.162929, -0.0205655
1438871127388, 0.151424, -0.757564, 0.151423, -0.000576081, 0.151417, 0.00142602
1438871127835, 0.109038, -0.282881, 0.10903, -0.00131151, 0.109035, -0.000773192
1438871128247, 0.0962043, -0.162556, 0.0912403, -0.0305038, 0.0913265, -0.0302448
1438871128662, 0.0919932, -0.449998, 0.0864093, -0.0315623, 0.0866545, -0.0308827
1438871129078, 0.0476768, 0.0695516, 0.0367865, -0.0303288, 0.0367496, -0.0303734
1438871129500, 0.17934, 0.487784, -0.0238638, -0.177745, -0.0253761, -0.177536
1438871145236, 0.230353, -0.870083, 0.192998, 0.125755, 0.191067, 0.128671
1438871145649, 0.212646, -1.13753, 0.161317, 0.138547, 0.158535, 0.141723
1438871146075, 0.208154, -1.38488, 0.185508, 0.0944177, 0.183172, 0.0988735
1438871146519, 0.169757, -1.50107, 0.135454, 0.102321, 0.132727, 0.105834
1438871146908, 0.154543, -1.58618, 0.131993, 0.0803829, 0.129718, 0.0840057
1438871147311, 0.140423, -1.59311, 0.135474, 0.0369486, 0.134395, 0.0407007
1438871147722, 0.137169, -1.53092, 0.130858, 0.0411292, 0.129712, 0.0446106
1438871148112, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871148470, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871148870, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871149266, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871149641, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871149988, 0.137169, -1.53092, 0.130858, 0.0411292, 0.129712, 0.0446106
1438871150369, 0.136601, -1.58697, 0.131117, 0.0383145, 0.130006, 0.041931
1438871150752, 0.138015, -1.51213, 0.131366, 0.0423203, 0.130203, 0.0457721
1438871151131, 0.155638, -1.51213, 0.149974, 0.0416033, 0.148824, 0.0455464
