timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438868295415, 17.6469, -8.73956, 17.6036, 1.2359, 17.2114, 3.89629
1438868295849, 17.6694, -8.8481, 17.6352, 1.10013, 17.2561, 3.7996
1438868296217, 17.6627, -8.88114, 17.6347, 0.994699, 17.2697, 3.70531
1438868296576, 17.6894, -8.91242, 17.6651, 0.927561, 17.3081, 3.65311
1438868296983, 17.6914, -9.01261, 17.6718, 0.831396, 17.3234, 3.58945
1438868297354, 17.5335, -11.0678, 17.41, 2.07707, 16.6875, 5.38066
1438868297738, 17.5389, -10.985, 17.4053, 2.15996, 16.6748, 5.43702
1438868298138, 17.692, -10.1939, 17.4174, 3.10518, 16.5929, 6.13871
1438868298537, 17.6906, -10.1218, 17.415, 3.11076, 16.5973, 6.12286
1438868298873, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868299258, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868299658, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868299997, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868300421, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868300781, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868301138, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868301504, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868301899, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
1438868302254, 17.6744, -10.3672, 17.4065, 3.0652, 16.5708, 6.14757
