timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438869523172, 0.0229439, -1.05341, -0.0147866, -0.0175436, -0.0144616, -0.0178125
1438869523551, 0.0266113, -1.05327, -0.0209497, -0.0164095, -0.0206445, -0.0167918
1438869523944, 0.0156003, -1.05314, 0.00118307, -0.0155554, 0.00146877, -0.015531
1438869524351, 0.0138842, -1.03255, 0.00543797, -0.0127749, 0.00566729, -0.0126749
1438869524706, 0.0311562, -1.03443, 0.029053, -0.0112531, 0.0292514, -0.0107268
1438869525090, 0.0232241, -1.12186, 0.0193013, -0.0129158, 0.0195505, -0.0125354
1438869525473, 0.0253325, -1.10274, 0.0238946, -0.00841307, 0.0240521, -0.00795165
1438869525871, 0.0289657, -1.10242, 0.0287324, -0.00366855, 0.0287977, -0.00311507
1438869526224, 0.176207, -1.16615, 0.0121095, -0.175791, 0.0156846, -0.175508
1438869526623, 0.0733689, -1.20187, 0.0733453, -0.00186245, 0.0733682, -0.000323621
1438869557572, 0.812445, -351.471, -0.0416809, 0.811375, 0.0791102, 0.808584
1438869558038, 0.210633, -0.391845, -0.0390297, 0.206985, -0.0404444, 0.206714
1438869558498, 0.209169, -0.411722, -0.0559362, 0.201551, -0.0573831, 0.201144
1438869558936, 0.204401, -0.417735, -0.0267881, 0.202638, -0.0282648, 0.202437
1438869559336, 0.0588963, -0.409586, -0.0376727, 0.0452719, -0.0379954, 0.0450014
1438869559771, 0.0579586, -0.406513, -0.0260483, 0.0517753, -0.026415, 0.0515892
1438869560205, 0.0844676, -0.296143, 0.02608, 0.0803406, 0.0256644, 0.0804743
1438869560598, 0.0799284, -0.261955, 0.0228571, 0.0765905, 0.0225067, 0.0766942
1438869561032, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869561435, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869561837, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869562204, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869562633, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869563032, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869563418, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869563844, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869564217, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869564603, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869565003, 0.0800456, -0.261955, 0.0239493, 0.0763788, 0.0235999, 0.0764875
1438869565403, 0.0759538, -0.354451, 0.024433, 0.0719167, 0.0239877, 0.0720664
1438869565797, 0.0761795, -0.363283, 0.0270351, 0.0712209, 0.026583, 0.0713909
1438869566197, 0.0894271, -0.261956, 0.0486229, 0.0750535, 0.0482793, 0.075275
1438869566597, 0.122321, -0.261956, 0.0980992, 0.0730689, 0.0977641, 0.0735166
1438869567009, 0.128754, -0.240376, 0.105846, 0.0733088, 0.105538, 0.0737522
1438869567471, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869567844, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869568264, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869568664, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869569034, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869569465, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869569870, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869570231, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869570669, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869571063, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869571486, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869571891, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869572283, 0.129404, -0.251332, 0.106995, 0.0727837, 0.106675, 0.0732523
1438869572682, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869573096, 0.129404, -0.251332, 0.106995, 0.0727837, 0.106675, 0.0732523
1438869573481, 0.129404, -0.251332, 0.106995, 0.0727837, 0.106675, 0.0732523
1438869573899, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869574269, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869574663, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869575085, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869575467, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869575863, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869576264, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869576642, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869577080, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869577474, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869577855, 0.129574, -0.250999, 0.107038, 0.073022, 0.106717, 0.0734902
1438869578237, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869578676, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869579036, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869579468, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869579870, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869580242, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869580643, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869581045, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
1438869581434, 0.129444, -0.261956, 0.107095, 0.072708, 0.106761, 0.0731969
