timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438697726213, 0.181147, -351.585, 0.0326718, 0.178176, 0.0583938, 0.171477
1438697778084, 0.225147, -1.56496, 0.0177781, 0.224444, 0.0116418, 0.224846
1438697778479, 0.058367, -1.70098, 0.0222104, 0.0539759, 0.0205985, 0.0546114
1438697778834, 0.0488024, -1.61619, 0.0100709, 0.0477519, 0.00872007, 0.048017
1438697779206, 0.0456729, -1.61, -0.0163011, 0.0426648, -0.0174934, 0.04219
1438697779576, 0.0607465, -1.61206, -0.0428223, 0.0430859, -0.0440174, 0.0418641
1438697779921, 0.0549104, -1.5672, -0.0390196, 0.0386345, -0.0400616, 0.0375529
1438697780318, 0.101913, -1.56115, -0.092101, 0.0436317, -0.0932555, 0.0411063
1438697780643, 0.0399615, -1.67086, -0.0140054, 0.0374268, -0.0150907, 0.0370025
1438697781005, 0.0643216, -1.65102, -0.0475484, 0.0433176, -0.0487767, 0.0419297
1438697811879, 0.72135, -352.751, -0.140316, 0.707571, -0.0499087, 0.719622
1438697812359, 0.212136, -0.356785, -0.090841, 0.191702, -0.092033, 0.191132
1438697812779, 0.21581, -0.398049, -0.0990427, 0.191741, -0.100372, 0.191048
1438697813206, 0.0900036, -0.470417, -0.0875881, 0.020712, -0.0877552, 0.0199922
1438697813645, 0.0900907, -0.502484, -0.0874624, 0.0216024, -0.0876485, 0.0208345
1438697814053, 0.110379, -0.56688, -0.10829, 0.0213714, -0.108496, 0.0202989
1438697814442, 0.106083, -0.579617, -0.103134, 0.0248398, -0.10338, 0.0237953
1438697814836, 0.0973898, -0.717412, -0.0957305, 0.0179012, -0.0959471, 0.0167012
1438697815230, 0.08992, -0.53089, -0.0817686, 0.0374098, -0.0821117, 0.0366506
1438697815571, 0.839902, -351.047, -0.184451, 0.819398, -0.0546811, 0.83812
1438697873050, 0.111938, -0.959381, -0.069805, 0.0875067, -0.0712604, 0.0863256
1438697873445, 0.0879433, -1.03652, -0.0360543, 0.0802129, -0.0374994, 0.0795476
1438697873836, 0.0799421, -1.2224, -0.0359206, 0.0714174, -0.0374359, 0.0706349
1438697874200, 0.0651258, -1.14124, -0.0361593, 0.0541653, -0.0372309, 0.0534344
1438697874598, 0.060707, -1.05678, -0.0445794, 0.0412069, -0.0453319, 0.0403777
1438697874952, 0.0645383, -1.27283, -0.0438644, 0.0473403, -0.0449052, 0.0463542
1438697875326, 0.0559163, -1.24805, -0.045972, 0.0318309, -0.0466544, 0.0308221
1438697875712, 0.0547248, -1.22723, -0.0502833, 0.0215959, -0.0507343, 0.020514
1438697876072, 0.0540173, -1.17574, -0.052794, 0.0114307, -0.0530174, 0.0103451
1438697876434, 0.0272757, -1.20564, -0.0257375, 0.00903036, -0.0259218, 0.00848682
1438697876779, 0.0190107, -1.25285, -0.0186077, 0.00389373, -0.0186884, 0.00348594
1438697877113, 0.00238875, -1.13584, -0.00238873, 8.846e-06, -0.00238844, -3.85072e-05
1438697877481, 0.0224308, -1.22482, -0.0223088, -0.00233622, -0.0222538, -0.00281255
1438697877851, 0.0372941, -1.13839, 0.037208, 0.00253257, 0.0371503, 0.00327129
1438697878193, 0.0332543, -1.22422, 0.0332526, 0.000337893, 0.0332378, 0.00104826
1438697878518, 0.0281208, -1.19635, 0.0277707, -0.00442382, 0.027857, -0.00384304
1438697878870, 0.0204901, -0.991737, -0.018938, 0.00782282, -0.0190705, 0.00749387
1438697879231, 0.0207759, -1.03395, -0.0183058, -0.00982525, -0.0181256, -0.010154
1438697879572, 0.0327903, -1.12654, -0.0235583, -0.0228081, -0.0231053, -0.0232668
1438697879915, 0.0488749, -1.15267, -0.0337823, -0.0353202, -0.0330649, -0.0359926
1438697880231, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697880606, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697880912, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697881265, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697881597, 0.0549944, -1.12358, -0.0459672, -0.0301894, -0.0453664, -0.031085
1438697881939, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697882248, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697882604, 0.0549944, -1.12358, -0.0459672, -0.0301894, -0.0453664, -0.031085
1438697882916, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697883233, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697883588, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697883873, 0.0549944, -1.12358, -0.0459672, -0.0301894, -0.0453664, -0.031085
1438697884234, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697884554, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697884914, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697885230, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697885555, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697885922, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697886248, 0.0548058, -1.12334, -0.0458879, -0.0299664, -0.0452916, -0.0308602
1438697886451, 0.0549944, -1.12358, -0.0459672, -0.0301894, -0.0453664, -0.031085
