timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438696090781, 0.180967, -1.16841, 0.0582669, -0.17133, 0.0617484, -0.170106
1438696091257, 0.177773, -1.34792, 0.0617373, -0.166709, 0.0656418, -0.165211
1438696091783, 0.18519, -1.51044, 0.0865927, -0.163698, 0.0908775, -0.161359
1438696092289, 0.222481, 0.278327, 0.145576, -0.168242, 0.144757, -0.168947
1438696092774, 0.216854, 1.03479, 0.177545, -0.124512, 0.175268, -0.127698
1438696093227, 0.267023, 0.00623965, 0.167541, -0.207921, 0.167518, -0.20794
1438696093702, 0.248529, 0.624229, 0.186965, -0.16374, 0.18517, -0.165767
1438696094130, 0.241789, -2.56821, 0.149038, -0.190394, 0.157419, -0.183524
1438696094577, 0.0662317, -1.97213, 0.00395789, -0.0661133, 0.00623072, -0.0659379
1438696094987, 0.0688062, -1.97186, 0.0197455, -0.0659121, 0.0220017, -0.0651937
1438696095406, 0.08174, -1.94949, 0.0521324, -0.0629575, 0.0542439, -0.0611476
1438696095830, 0.0931698, -2.07915, 0.0681747, -0.0635045, 0.0704337, -0.0609893
1438696096278, 0.0662621, -2.16678, 0.0378703, -0.0543738, 0.039899, -0.0529031
1438696096740, 0.0467547, -2.29875, 0.0168998, -0.0435936, 0.0186348, -0.0428806
1438696097166, 0.0638973, -2.56352, 0.0479339, -0.0422518, 0.0497757, -0.0400655
1438696097453, 0.0518047, -2.53439, -0.0447049, -0.0261764, -0.0435036, -0.0281276
1438696141316, 0.856574, -351.172, -0.000675198, 0.856574, 0.130786, 0.846531
1438696141751, 0.0601954, -0.644912, -0.00103443, 0.0601865, -0.0017118, 0.0601711
1438696142193, 0.0710437, -0.819861, -0.0401562, 0.0586062, -0.0409906, 0.0580256
1438696142607, 0.0332707, -1.20868, 0.00466759, 0.0329416, 0.00397168, 0.0330328
1438696143032, 0.240063, -349.897, -0.1259, 0.2044, -0.0880906, 0.223316
1438696176575, 0.0955399, -0.656433, -0.0597413, 0.0745576, -0.0605916, 0.0738683
1438696176956, 0.112351, -0.48968, -0.0869073, 0.0712031, -0.0875126, 0.0704578
1438696177420, 0.120785, -0.49168, -0.0983031, 0.0701818, -0.0989018, 0.0693357
1438696177771, 0.111818, -0.625835, -0.0736735, 0.0841156, -0.0745879, 0.0833059
1438696178188, 0.101214, -0.902044, -0.0779974, 0.064504, -0.0790033, 0.0632681
1438696178585, 0.0951137, -1.00673, -0.078391, 0.0538652, -0.0793253, 0.0524796
1438696178973, 0.102919, -0.880854, -0.0900908, 0.0497592, -0.0908451, 0.0483683
1438696179376, 0.0946049, -0.961284, -0.0840149, 0.0434924, -0.0847328, 0.0420767
1438696179748, 0.0980035, -0.924465, -0.0876975, 0.0437475, -0.0883919, 0.0423269
1438696180128, 0.132929, -1.03412, -0.126616, 0.0404784, -0.127326, 0.0381866
1438696180532, 0.0918038, -0.98928, -0.0793842, 0.0461095, -0.0801685, 0.044732
1438696180883, 0.138322, -0.992405, -0.128751, 0.0505578, -0.129608, 0.0483202
1438696209952, 0.0597644, -0.257096, 0.0143927, 0.0580055, 0.0141323, 0.0580695
1438696210452, 0.0570181, -0.881584, 0.00660504, 0.0566343, 0.00573288, 0.0567292
1438696210939, 0.0556163, -1.13148, -0.0241118, 0.0501179, -0.0250967, 0.049632
1438696211202, 0.404539, -346.122, -0.0926982, 0.393775, 0.00445821, 0.404515
1438696255354, 0.0579855, -0.608552, -0.0241435, 0.0527201, -0.0247021, 0.0524607
1438696255766, 0.0878477, -0.490676, -0.069471, 0.053768, -0.0699289, 0.0531711
1438696256170, 0.0835763, -0.626073, -0.0707085, 0.0445569, -0.0711911, 0.0437816
1438696256572, 0.0811314, -0.70858, -0.0671885, 0.0454754, -0.0677458, 0.044641
1438696256953, 0.0719085, -0.848769, -0.0583524, 0.0420217, -0.0589685, 0.0411527
