timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438870105354, 0.0455686, -1.26091, -0.0437821, 0.0126345, -0.0440495, 0.011668
1438870105713, 0.0393803, -1.37438, -0.0393566, 0.00136476, -0.039378, 0.000420388
1438870106078, 0.0474506, -1.24565, -0.0470347, 0.00626873, -0.0471599, 0.00524476
1438870106435, 0.0465738, -1.2949, -0.0465395, -0.00178682, -0.0464873, -0.00283808
1438870106791, 0.0658758, -1.44946, -0.0634178, -0.017827, -0.0629466, -0.0194255
1438870107151, 0.0451845, -1.24132, -0.0400143, -0.020988, -0.0395502, -0.0218499
1438870107553, 0.0363669, -1.48425, -0.0271351, -0.0242124, -0.0264988, -0.0249072
1438870107913, 5.20175, -162.398, -5.07176, -1.15562, 5.18376, -0.432241
1438870139439, 0.729733, -352.41, -0.140824, 0.716016, -0.0450131, 0.728344
1438870139839, 0.75044, -352.158, -0.12049, 0.740704, -0.0182984, 0.750217
1438870140240, 0.192657, -0.51099, -0.0623113, 0.182302, -0.0639346, 0.181739
1438870140644, 0.0635102, -0.602057, -0.059449, 0.0223465, -0.0596805, 0.0217206
1438870141051, 0.0665779, -0.415168, -0.0494831, 0.0445425, -0.0498046, 0.0441827
1438870141479, 0.106272, -0.309488, -0.0629207, 0.0856434, -0.0633824, 0.0853023
1438870141875, 0.112226, -0.274313, -0.0711329, 0.0868032, -0.0715477, 0.0864617
1438870142277, 0.0877083, -0.479717, -0.0637148, 0.0602758, -0.0642172, 0.0597402
1438870142678, 0.0982167, -0.554992, -0.0772694, 0.0606298, -0.077853, 0.0598785
1438870143111, 0.21845, -0.031662, -0.144309, 0.163998, -0.144399, 0.163918
1438870143544, 0.20644, -0.347003, -0.151764, 0.139947, -0.152609, 0.139025
1438870143972, 0.204684, -0.461874, -0.147758, 0.141644, -0.148895, 0.140448
1438870144373, 0.301776, -350.061, -0.151147, 0.261196, -0.103799, 0.283363
1438870183077, 0.0569828, -0.613977, -0.05634, 0.00853505, -0.0564282, 0.00793083
1438870183397, 0.0557504, -0.812935, -0.0557461, -0.000693954, -0.0557306, -0.00148481
1438870183758, 0.0599513, -0.727665, -0.0599222, 0.00186651, -0.0599411, 0.00110536
1438870184118, 0.048689, -0.638549, -0.0478739, 0.0088719, -0.0479698, 0.00833781
1438870184478, 0.052848, -0.515243, -0.0525772, 0.00534338, -0.0526231, 0.00487036
1438870184833, 0.0447619, -0.469995, -0.0441307, 0.00749029, -0.0441907, 0.00712804
1438870185198, 0.0255233, -0.722681, -0.0253131, 0.00326914, -0.0253523, 0.00294961
1438870185558, 0.0475001, -0.738858, -0.046772, -0.00828473, -0.0466613, -0.00888718
1438870185918, 0.029446, -0.915984, -0.0284879, -0.00745, -0.0283652, -0.00790447
1438870186278, 0.0620634, -0.688026, -0.0611489, -0.010615, -0.0610171, -0.0113485
1438870186638, 0.00359543, -1.36364, 0.00359173, -0.000163035, 0.00359459, -7.75144e-05
1438870186997, 0.00958575, -1.30892, -0.00650153, 0.00704391, -0.00666074, 0.00689356
1438870187396, 0.0111411, -1.44502, -0.0014121, 0.0110513, -0.00169034, 0.0110122
1438870187755, 0.0275463, -1.68898, 0.0230645, 0.0150607, 0.0226106, 0.015734
1438870188076, 0.0229475, -1.64781, 0.00512052, 0.022369, 0.00447516, 0.022507
1438870188436, 0.0347612, -1.6867, 0.0252429, 0.0238985, 0.0245285, 0.0246311
1438870188796, 0.0297301, -1.70377, 0.0182566, 0.0234643, 0.0175509, 0.0239967
1438870189155, 0.0469587, -1.92207, 0.0388798, 0.0263339, 0.0379747, 0.0276231
1438870189516, 0.0399825, -1.72898, 0.0277895, 0.0287462, 0.0269096, 0.0295716
1438870189864, 0.0508389, -1.67124, 0.039113, 0.0324772, 0.0381492, 0.0336041
1438870190194, 0.030696, -1.14937, 0.01201, 0.0282489, 0.0114409, 0.0284842
1438870190554, 5.16988, -144.128, -5.00071, -1.3117, 4.82083, -1.86743
1438870208866, 3.52053, -86.4801, -2.11416, -2.81504, 2.67994, -2.283
1438870209233, 0.198229, -1.57119, 0.1106, 0.164507, 0.106048, 0.167477
1438870209635, 0.125068, -1.62974, 0.12443, -0.0126203, 0.124738, -0.00907631
1438870209969, 0.155976, -2.47342, 0.0842005, -0.131296, 0.0897883, -0.12754
1438870210404, 0.214132, -3.0966, 0.0206569, -0.213133, 0.0321401, -0.211706
1438870210769, 0.0646589, -3.25868, -0.0182004, -0.0620445, -0.0146441, -0.0629788
1438870211169, 0.203923, -2.99167, -0.0232467, -0.202594, -0.0126415, -0.203531
1438870211536, 0.303818, -3.59385, -0.0977883, -0.287651, -0.079565, -0.293215
1438870211936, 0.288551, -3.57643, -0.0772117, -0.278029, -0.0597179, -0.282304
1438870212338, 0.263875, -3.4188, -0.0826076, -0.250611, -0.0675157, -0.255091
1438870212709, 0.305569, -3.65556, -0.0955507, -0.290245, -0.0768507, -0.295747
1438870213110, 0.212272, -3.33818, -0.0380025, -0.208843, -0.0257773, -0.210701
1438870213472, 0.211171, -3.09823, -0.0446104, -0.206405, -0.0333894, -0.208515
1438870213874, 0.196934, -3.27122, -0.0327119, -0.194198, -0.0215772, -0.195748
1438870214237, 0.18708, -3.10406, -0.0214936, -0.185841, -0.0113988, -0.186733
1438870214638, 0.553585, -3.53353, -0.0564441, 0.5507, -0.0902779, 0.546174
1438870215015, 0.556887, -3.02151, -0.0811507, 0.550943, -0.110079, 0.545899
1438870215402, 0.573778, -3.66713, -0.0213107, 0.573382, -0.0579404, 0.570845
1438870215769, 0.597144, -3.92995, 0.0218768, 0.596744, -0.0190736, 0.59684
1438870216113, 0.608953, -3.24964, 0.00296488, 0.608946, -0.0315589, 0.608134
1438870216473, 0.621369, -3.57151, 0.0094789, 0.621297, -0.0292427, 0.62068
1438870216834, 0.636102, -3.33168, 0.0425932, 0.634675, 0.00563646, 0.636077
1438870217201, 0.64218, -3.02655, 0.041267, 0.640853, 0.00737315, 0.642138
1438870217541, 0.659505, -3.11108, 0.0711591, 0.655655, 0.0354705, 0.65855
1438870217874, 0.660109, -3.22594, 0.0572241, 0.657624, 0.0201267, 0.659802
1438870218237, 0.672545, -3.02158, 0.0947454, 0.665838, 0.059516, 0.669906
1438870218885, 1.82805, -60.8425, -0.372958, -1.7896, 1.38112, -1.19761
1438870219938, 2.14504, -56.3611, -0.646033, -2.04545, 1.34505, -1.67094
1438870220241, 2.13163, -56.6939, -0.627865, -2.03706, 1.3577, -1.64331
1438870220570, 2.18503, -55.6156, -0.743964, -2.05448, 1.27535, -1.77422
1438870221737, 2.10714, -56.4588, -0.392325, -2.07029, 1.50879, -1.47091
1438870222137, 2.07951, -56.4588, -0.435973, -2.0333, 1.45384, -1.48685
1438870223169, 1.86945, -56.5845, -0.622041, -1.76292, 1.12895, -1.49007
1438870223536, 2.00227, -56.0505, -1.09598, -1.67569, 0.77797, -1.84496
1438870223903, 1.96263, -53.9062, -0.960808, -1.71136, 0.816852, -1.78456
