1438867284753;.000000;.000275
1438867284794;.000000;.007504
1438867284832;.000000;.014298
1438867284872;.000000;.021096
1438867284913;.000000;.027675
1438867284951;.000000;.033250
1438867284992;.000000;.038934
1438867285052;.000000;.047453
1438867285087;.000000;.050585
1438867285120;.000000;.052860
1438867285159;.000000;.055603
1438867285193;.001134;.056569
1438867285233;.000271;.058540
1438867285271;.000894;.058819
1438867285313;.000466;.059618
1438867285358;.000380;.059620
1438867285393;.000301;.057774
1438867285435;.000236;.056229
1438867285471;.000181;.053658
1438867285507;.000135;.050871
1438867285552;.000096;.048487
1438867285589;.000066;.045292
1438867285634;.000039;.042417
1438867285667;.000021;.038897
1438867285707;.000006;.035776
1438867285755;.000008;.032870
1438867285791;.000016;.029662
1438867285827;.000021;.026658
1438867285886;.000029;.024029
1438867285923;.000029;.021204
1438867285956;.000029;.018619
1438867285988;.000028;.016295
1438867286032;.000028;.014140
1438867286078;.000028;.012099
1438867286113;.000026;.010290
1438867286153;.000024;.080518
1438867286192;.000022;.008092
1438867286233;.000020;.006782
1438867286275;.000018;.005625
1438867286316;.000016;.004653
1438867286352;.000014;.003906
1438867286392;.000013;.003304
1438867286459;.000012;.002841
1438867286509;.000010;.002743
1438867286545;.000008;.002748
1438867286584;.000007;.002831
1438867286616;.000005;.002888
1438867286649;.000004;.002962
1438867286681;.000004;.003027
1438867286714;.000003;.003094
1438867286750;.000002;.003180
1438867286792;.000002;.003304
1438867286833;.000002;.003386
1438867286867;.000001;.003377
1438867286911;.000001;.003438
1438867286947;.000001;.003400
1438867286989;.000000;.003393
1438867287032;.000000;.003366
1438867287076;.000000;.003320
1438867287109;.000000;.003184
1438867287145;.000000;.003069
1438867287188;.000000;.002988
1438867287232;.000000;.002895
1438867287273;.001088;.003036
1438867287310;.000302;.002596
1438867287346;.000853;.002721
1438867287391;.000497;.002316
1438867287450;.000404;.079204
1438867287500;.000315;.005042
1438867287533;.000241;.004772
1438867287570;.000182;.004521
1438867287602;.000137;.004281
1438867287634;.000100;.004055
1438867287667;.000071;.003843
1438867287706;.000045;.003645
1438867287746;.000024;.003456
1438867287792;.000048;.003201
1438867287830;.000040;.003034
1438867287872;.001176;.002891
1438867287910;.000229;.002722
1438867287946;.001018;.002593
1438867287989;.000358;.002435
1438867288031;.000297;.002304
1438867288077;.000966;.002201
1438867288109;.000402;.002059
1438867288146;.000334;.001947
1438867288186;.000274;.001838
1438867288228;.000227;.001736
1438867288265;.000189;.001642
1438867288318;.000156;.001550
1438867288351;.000130;.001465
1438867288389;.000107;.001382
1438867288431;.000088;.001305
1438867288469;.000074;.001234
1438867288510;.000061;.001166
1438867288546;.000051;.001102
1438867288589;.000041;.001040
1438867288644;.000034;.000984
1438867288697;.000028;.078318
1438867288734;.000023;.005414
1438867288773;.000019;.005106
1438867288805;.000016;.004808
1438867288837;.000013;.004532
1438867288869;.000011;.004276
1438867288912;.000009;.004028
1438867288952;.000008;.003797
1438867288992;.000006;.003574
1438867289031;.000005;.003368
1438867289071;.001211;.003130
1438867289111;.000201;.002994
1438867289150;.001044;.002779
1438867289191;.000856;.002617
1438867289231;.000497;.002509
1438867289277;.000414;.002365
1438867289314;.000857;.002193
1438867289353;.000794;.001976
1438867289386;.000366;.002601
1438867289430;.013289;.003374
1438867289466;.011064;.005020
1438867289527;.009086;.006922
1438867289573;.096925;.010445
1438867289611;.066000;.014157
1438867289644;.020958;.018065
1438867289678;.003483;.023389
1438867289710;.007323;.025420
1438867289749;.064510;.029659
1438867289789;.057651;.027941
1438867289833;.022746;.026630
1438867289877;.054524;.025796
1438867289911;.018093;.025937
1438867289957;.073043;.024516
1438867289994;.013797;.023878
1438867290029;.074599;.024563
1438867290068;.041280;.024783
1438867290122;.031412;.017417
1438867290156;.077098;.019008
1438867290187;.012778;.021870
1438867290232;.009372;.018862
1438867290273;.100495;.018607
1438867290305;.051169;.020801
1438867290351;.041132;.018367
1438867290399;.016878;.014195
1438867290432;.010612;.016385
1438867290470;.011907;.017192
1438867290508;.044688;.016860
1438867290551;.046655;.016207
1438867290592;.075738;.015343
1438867290636;.010538;.014043
1438867290671;.091195;.015971
1438867290706;.095947;.017411
1438867290767;.027732;.012486
1438867290817;.020524;.013339
1438867290868;.088897;.016139
1438867290916;.104018;.019711
1438867290963;.029543;.016114
1438867290994;.058473;.018659
1438867291033;.062131;.018023
1438867291071;.077171;.019585
1438867291118;.008342;.017854
1438867291152;.075274;.177786
1438867291188;.069525;.015119
1438867291237;.004432;.010636
1438867291267;.018303;.016101
1438867291313;.098340;.013821
1438867291351;.025327;.015222
1438867291387;.048636;.016783
1438867291426;136.236620;.332069
1438867291467;24.049859;.013460
1438867291509;115.790046;.298673
1438867291549;96.068760;.383965
1438867291626;78.623363;.227198
1438867291708;63.760426;.516655
1438867322281;.000000;.000275
1438867322313;.010388;.006980
1438867322348;.028160;.008802
1438867322397;.053035;.012045
1438867322441;.069886;.018057
1438867322483;.084534;.022528
1438867322512;.086823;.021941
1438867322544;.092739;.023539
1438867322572;.096032;.024781
1438867322599;.098740;.026154
1438867322628;5.813981;.132264
1438867322659;4.826561;.119983
1438867322687;4.005780;.109209
1438867322714;3.139779;.100054
1438867322748;2.762890;.090912
1438867322793;2.287002;.082132
1438867322822;1.861969;.075441
1438867322850;1.537543;.069231
1438867322883;1.271753;.063872
1438867322915;1.186454;.058354
1438867322950;1.059745;.212965
1438867322983;.872135;.199479
1438867323019;.697344;.185969
1438867323051;.650262;.173943
1438867323084;.522605;.162700
1438867323116;.418297;.152036
1438867323150;.334214;.142314
1438867323188;.263678;.133220
1438867323224;.280176;.124438
1438867323254;.221116;.116564
1438867323283;.171564;.109201
1438867323322;.121037;.102102
1438867323355;.163513;.095506
1438867323389;.123171;.089612
1438867323418;.024511;.083793
1438867323451;.082264;.078223
1438867323485;.069871;.073293
1438867323522;.043413;.067943
1438867323551;.038274;.063607
1438867323588;.017472;.058873
1438867323621;.008708;.055143
1438867323651;.079218;.051644
1438867323682;.059047;.048355
1438867323716;.047470;.047176
1438867323754;.035651;.045732
1438867323799;.017029;.043070
1438867323828;.016032;.039942
1438867323857;.008938;.038167
1438867323888;.004648;.036016
1438867323916;.009278;.035218
1438867323952;.072336;.032365
1438867323988;.029945;.029480
1438867324021;.028498;.027933
1438867324050;.017794;.026854
1438867324082;.056855;.025255
1438867324116;.040491;.023935
1438867324150;.039969;.022046
1438867324194;.028677;.018158
1438867324222;.021236;.019039
1438867324252;.060415;.018278
1438867324283;.022473;.017041
1438867324315;.015957;.016763
1438867324350;.010334;.014848
1438867324406;.003884;.009702
1438867324452;.075992;.009115
1438867324494;.011218;.007785
1438867324524;.068750;.008738
1438867324552;.018353;.007791
1438867324581;.013599;.006671
1438867324624;.072129;.009429
1438867324663;.024566;.010817
1438867324692;.056982;.011627
1438867324720;.021965;.012257
1438867324754;.025951;.012529
1438867324789;.056017;.012493
1438867324822;.044413;.011415
1438867324850;.038808;.010062
1438867324883;.037570;.008839
1438867324917;.043775;.007636
1438867324949;.046714;.006971
1438867324997;.023845;.006564
1438867325026;.019699;.006172
1438867325055;.024068;.005743
1438867325083;.057691;.006029
1438867325117;.047592;.005667
1438867325151;.039568;.005382
1438867325189;.044412;.005354
1438867325221;.039776;.004690
1438867325249;.033062;.004462
1438867325282;.027673;.004197
1438867325316;.022833;.003940
1438867325349;.017046;.003367
1438867325387;.061271;.002767
1438867325431;.025858;.003271
1438867325476;.019494;.002790
1438867325513;.018265;.002952
1438867325542;.015152;.002715
1438867325571;.012559;.002600
1438867325599;.067278;.002776
1438867325628;.055332;.002555
1438867325656;.029440;.002739
1438867325684;.026347;.002917
1438867325716;.021744;.002733
1438867325752;.018108;.002563
1438867325811;.062289;.002749
1438867325852;.044071;.002558
1438867325896;.044126;.002416
1438867325930;.036235;.002260
1438867325964;.030082;.002115
1438867325995;.025125;.001980
1438867326024;.020713;.001849
1438867326052;.017235;.001728
1438867326082;.014422;.001616
1438867326115;.012077;.001510
1438867326156;.010034;.001409
1438867326194;.008372;.001314
1438867326222;.006886;.001222
1438867326251;.005724;.001137
1438867326290;.004782;.001058
1438867326318;.003944;.000981
1438867326348;.003282;.000910
1438867326386;.002744;.000843
1438867326417;.002264;.000779
1438867326457;.001884;.000720
1438867326484;.001576;.000664
1438867326516;.001320;.000612
1438867326552;.073558;.000958
1438867326588;.063407;.001188
1438867326632;.024073;.001451
1438867326673;.064448;.002053
1438867326717;.023144;.003312
1438867326746;.026622;.004186
1438867326775;.014747;.005001
1438867326804;.019843;.005810
1438867326832;.009044;.007563
1438867326862;.015008;.008227
1438867326889;.005069;.009853
1438867326923;.011578;.011410
1438867326968;.002184;.012850
1438867327003;.001826;.014291
1438867327032;.001509;.015635
1438867327077;.075899;.017601
1438867327113;.021586;.019078
1438867327143;.017795;.021177
1438867327172;.007363;.022190
1438867327200;.013669;.024097
1438867327228;.003896;.025952
1438867327257;.003245;.027676
1438867327285;.002718;.029323
1438867327316;.008033;.031319
1438867327349;.008407;.033427
1438867327381;.000457;.034792
1438867327423;.000376;.036999
1438867327453;.082420;.038866
1438867327482;.061286;.040948
1438867327527;.058028;.042896
1438867327558;.040693;.044723
1438867327586;.034054;.046570
1438867327616;.036196;.048280
1438867327647;.024303;.050494
1438867327682;.018463;.052354
1438867327723;.022683;.054656
1438867327753;.088027;.056196
1438867327798;.004020;.058064
1438867327827;.008948;.053575
1438867327856;.010258;.052324
1438867327884;.066159;.051691
1438867327915;.060055;.050507
1438867327956;.031593;.047364
1438867327984;.040173;.046556
1438867328016;.028200;.045204
1438867328048;.021070;.043360
1438867328082;.013184;.042086
1438867328117;.082547;.040476
1438867328149;.010883;.039032
1438867328180;.005671;.038051
1438867328227;.018782;.033812
1438867328256;.062968;.033817
1438867328290;.039927;.032213
1438867328318;.029360;.032923
1438867328349;.047623;.031631
1438867328398;.020478;.027700
1438867328443;.009504;.024222
1438867328488;.000519;.021247
1438867328516;.004185;.021871
1438867328544;.075302;.021864
1438867328572;.026983;.022741
1438867328601;.049709;.022961
1438867328627;.043820;.023878
1438867328660;.020762;.022923
1438867328694;.012952;.022033
1438867328722;.013434;.023052
1438867328757;.005090;.022292
1438867328786;.009646;.022815
1438867328827;.067558;.020111
1438867328855;.042500;.021436
1438867328882;.030027;.022949
1438867328925;.023002;.019457
1438867328953;.012934;.020387
1438867328985;.081016;.020543
1438867329020;.060015;.020500
1438867329059;.039587;.017381
1438867329087;.018022;.018739
1438867329118;.013790;.019348
1438867329152;.070346;.018774
1438867329187;.049339;.018200
1438867329221;.032176;.018120
1438867329249;.026165;.019133
1438867329286;.003130;.018262
1438867329315;.071542;.019906
1438867329348;.056019;.019212
1438867329401;.019840;.014021
1438867329442;.126560;.150698
1438867329470;.099811;.022420
1438867329498;.073605;.022977
1438867329526;.024220;.023220
1438867329553;.129697;.024577
1438867329587;.085745;.024264
1438867329615;.063042;.026023
1438867329649;.045705;.024398
1438867329681;.100268;.024668
1438867329715;.069957;.024514
1438867329747;.051526;.023915
1438867329798;.011879;.021014
1438867329828;.004365;.021364
1438867329854;.060595;.022442
1438867329882;.044202;.024033
1438867329915;.090040;.024634
1438867329947;.065996;.024066
1438867329981;.037690;.024067
1438867330016;.013622;.024058
1438867330049;.007280;.023571
1438867330080;.060608;.024272
1438867330114;.032116;.024281
1438867330149;.081935;.023811
1438867330189;.128928;.023194
1438867330221;.011865;.023860
1438867330249;.068213;.024292
1438867330283;.044678;.024494
1438867330321;.089312;.024570
1438867330349;.055305;.025177
1438867330399;.022556;.026540
1438867330428;.154621;.025303
1438867330457;.040538;.025088
1438867330485;.005908;.025336
1438867330516;8.053857;.297298
1438867330550;6.674743;.277746
1438867330597;5.591225;.258676
1438867330626;4.698922;.240914
1438867462620;.000000;.000275
1438867462678;91.447726;.151040
1438867462712;62.818827;.133420
1438867462744;45.809669;.251192
1438867462777;35.647085;.221817
1438867462827;28.207014;.189307
1438867462860;22.407877;.174078
1438867462896;18.324430;.157942
1438867462942;14.821335;.142295
1438867462981;12.174567;.130801
1438867463028;10.072765;.116856
1438867463067;8.268577;.110694
1438867463098;6.778387;.104711
1438867463139;5.617716;.098017
1438867463177;4.648822;.091683
1438867463219;3.885195;.084219
1438867463270;3.181358;.078479
1438867463301;2.642086;.073720
1438867463335;2.091677;.068907
1438867463374;1.822458;.062675
1438867463422;1.424152;.054999
1438867463464;1.265441;.055607
1438867463497;1.034496;.051828
1438867463545;.776751;.047512
1438867463575;.733199;.043010
1438867463621;.612810;.039828
1438867463663;.521442;.037062
1438867463695;.376134;.035214
1438867463734;.387135;.033732
1438867463774;.265708;.032574
1438867463822;.204622;.030878
1438867463857;.166517;.028903
1438867463897;.194346;.026742
1438867463941;.087726;.025018
1438867463978;.145030;.023297
1438867464020;.046968;.022091
1438867464063;.055987;.021131
1438867464094;.118973;.020053
1438867464135;.099380;.018915
1438867464175;.082051;.017820
1438867464220;.020554;.016467
1438867464261;.016878;.015506
1438867464301;.014009;.014617
1438867464341;.060005;.013902
1438867464399;.049694;.013101
1438867464437;.014979;.012411
1438867464467;.012313;.011693
1438867464501;.010236;.011026
1438867464541;.024500;.010187
1438867464579;.052050;.009749
1438867464619;.043398;.009199
1438867464663;.035765;.008670
1438867464698;.029737;.008179
1438867464740;.048087;.007577
1438867464780;.039681;.007145
1438867464822;.033022;.006743
1438867464861;.027117;.006355
1438867464901;.022508;.005997
1438867464940;.054068;.005812
1438867464981;.027284;.005333
1438867465021;.006361;.005230
1438867465061;.021340;.004736
1438867465101;.001412;.004665
1438867465139;.017572;.004212
1438867465179;.057370;.004133
1438867465218;.047720;.003904
1438867465261;.039167;.003684
1438867465302;.032499;.003480
1438867465342;.045718;.003131
1438867465382;.037688;.002956
1438867465426;.031341;.002794
1438867465461;.045883;.002804
1438867465501;.038074;.002651
1438867465541;.031751;.002509
1438867465581;.026197;.002372
1438867465621;.021789;.002245
1438867465659;.017883;.002123
1438867465695;.014841;.002010
1438867465736;.012378;.001904
1438867465777;.061638;.001633
1438867465821;.021301;.001721
1438867465864;.017480;.001630
1438867465901;.014505;.001546
1438867465940;.012099;.001467
1438867465980;.009980;.001392
1438867466038;.009573;.001560
1438867466076;.007859;.001480
1438867466106;.006523;.001407
1438867466141;.004160;.001100
1438867466182;.019492;.001222
1438867466221;.000005;.000987
1438867466256;.015999;.001112
1438867466296;.002903;.000886
1438867466339;.002421;.000847
1438867466381;.015439;.001206
1438867466427;.011441;.000919
1438867466461;.005347;.000984
1438867466501;.004436;.000941
1438867466544;.012686;.001025
1438867466582;.010458;.000978
1438867466625;.008696;.000934
1438867466660;.007137;.000893
1438867466701;.004528;.000619
1438867466757;.005082;.000833
1438867466801;.004209;.000797
1438867466831;.003509;.000765
1438867466863;.002891;.000734
1438867466894;.002404;.000705
1438867466934;.002008;.000678
1438867466974;.001657;.000652
1438867467027;.001378;.000628
1438867467060;.001131;.000606
1438867467100;.000939;.000585
1438867467139;.000783;.000565
1438867467178;.000737;.000295
1438867467219;.000784;.000547
1438867467256;.000643;.000530
1438867467296;.000533;.000514
1438867467340;.000445;.000499
1438867467380;.000367;.000485
1438867467418;.000305;.000471
1438867467455;.000250;.000459
1438867467499;.000207;.000447
1438867467545;.000173;.000436
1438867467580;.000143;.000426
1438867467622;.000119;.000417
1438867467656;.016012;.000681
1438867467696;.013283;.000652
1438867467736;.011074;.000624
1438867467777;.007034;.000778
1438867467824;.005847;.000741
1438867467855;.011508;.000897
1438867467894;.009348;.001050
1438867467947;.007781;.000997
1438867467979;.063330;.001294
1438867468021;.068969;.001604
1438867468061;.056572;.001517
1438867468100;.046926;.001437
1438867468137;.039137;.001957
1438867468181;.032265;.001848
1438867468219;.043480;.001951
1438867468261;.052334;.002361
1438867468306;.013898;.002574
1438867468336;.026762;.002978
1438867468374;.022055;.002813
1438867468419;.018337;.003227
1438867468466;.015042;.003617
1438867468502;.012797;.003752
1438867468538;.010356;.003721
1438867468579;.025021;.003691
1438867468619;.076553;.003693
1438867468660;.007808;.003830
1438867468699;.010132;.003996
1438867468740;.008448;.004361
1438867468779;.009515;.004312
1438867468819;.064924;.004599
1438867468859;.053255;.004927
1438867468898;.029310;.005512
1438867468934;.048221;.006095
1438867468974;.039720;.006314
1438867469014;.039040;.006498
1438867469055;.015911;.006505
1438867469094;.060400;.006865
1438867469134;.050357;.007060
1438867469174;.025342;.006851
1438867469219;.019554;.007190
1438867469259;.032254;.007166
1438867469303;.026745;.007353
1438867469335;.096114;.007862
1438867469378;.063166;.008009
1438867469438;.052473;.008161
1438867469483;.059273;.008706
1438867469514;.049175;.009151
1438867469545;.039464;.009559
1438867469575;.016073;.009207
1438867469632;.103756;.009014
1438867469663;.013882;.008632
1438867469703;.011516;.008141
1438867469734;.009611;.007684
1438867469790;.007920;.007244
1438867469832;.006323;.007029
1438867469862;.005447;.006431
1438867469901;.004520;.006067
1438867469940;.003769;.006312
1438867469974;.074610;.005823
1438867470020;.010184;.006217
1438867470060;.007970;.006258
1438867470099;.006611;.006508
1438867470139;.066573;.007183
1438867470180;.054846;.007369
1438867470220;.026615;.007078
1438867470266;.050776;.007394
1438867470296;.042126;.007566
1438867470334;.035149;.008346
1438867470374;.027589;.009189
1438867470418;.022935;.010226
1438867470460;.107796;.011952
1438867470509;.089368;.014028
1438867470539;.147201;.016646
1438867470603;.121283;.020026
1438867470650;.100805;.023826
1438867470692;.156636;.027954
1438867470726;.200408;.032883
1438867470756;.184275;.037951
1438867470785;.263878;.041159
1438867470815;.289185;.045726
1438867470854;.304287;.050801
1438867470901;.229486;.052158
1438867470933;.321426;.056756
1438867470973;.181639;.059904
1438867471013;.299288;.063502
1438867471057;.215102;.067391
1438867471100;.056973;.068610
1438867471136;.099532;.072274
1438867471178;.059391;.074415
1438867471220;.045065;.078045
1438867471258;.064777;.081752
1438867471300;.035545;.084336
1438867471336;.046353;.088351
1438867471373;.055774;.092337
1438867471412;.033147;.096175
1438867471461;.043203;.098949
1438867471502;.070415;.102236
1438867471533;.030747;.107358
1438867471572;.015871;.111196
1438867471613;.004715;.114975
1438867471660;.070791;.118083
1438867471694;.010026;.122006
1438867471740;.046394;.125446
1438867471772;.027410;.130156
1438867471820;.119421;.132816
1438867471857;.023585;.137508
1438867471897;.080642;.141107
1438867471945;.058335;.144058
1438867471974;.035184;.148791
1438867472012;.004045;.152283
1438867472053;.050817;.156011
1438867472091;.020892;.159560
1438867472132;.066901;.162666
1438867472171;.043043;.166006
1438867472227;.170768;.167713
1438867472271;.054270;.169999
1438867472300;.033213;.174289
1438867472331;.000955;.178741
1438867472376;.001590;.179720
1438867472416;.019839;.181018
1438867472456;.010110;.181607
1438867472496;.014532;.182597
1438867472532;.007688;.183337
1438867472571;.025139;.183439
1438867472611;.051367;.183025
1438867472651;.102822;.183092
1438867472694;.010570;.182292
1438867472735;.013773;.181026
1438867472777;.059151;.178665
1438867472817;.045369;.176627
1438867472858;.031045;.174029
1438867472897;.026680;.171116
1438867472938;.071601;.167858
1438867472983;.108419;.164390
1438867473018;.045730;.161499
1438867473053;.031977;.158364
1438867473092;.038651;.154552
1438867473133;.058023;.151624
1438867473174;.009939;.149796
1438867473221;.053601;.147793
1438867473253;.020020;.146442
1438867473294;.068626;.146194
1438867473339;.023947;.145737
1438867473388;.055392;.144885
1438867473431;.094595;.145895
1438867473460;122.583320;.172746
1438867473495;100.867365;.158959
1438867473537;83.695913;.149628
1438867473579;68.450054;.145605
1438867473616;56.594364;.141204
1438867473659;46.947914;.141074
1438867473699;38.446369;.147787
1438867473738;31.720298;.155203
1438867490338;.000000;.000275
1438867490374;.000000;.024679
1438867490409;.000000;.046459
1438867490438;.121887;.077321
1438867490470;.190843;.101461
1438867490507;.267170;.125948
1438867490537;.300568;.145228
1438867490575;.360313;.166930
1438867490623;.418537;.190264
1438867490664;.452983;.210254
1438867490706;.487770;.228276
1438867490732;.461757;.237338
1438867490757;.445961;.246372
1438867490783;.438483;.254979
1438867490810;.436089;.264682
1438867490839;.428318;.272971
1438867490872;.436986;.282068
1438867490905;67.418552;.174347
1438867490938;55.596509;.182051
1438867490976;46.355773;.187478
1438867491010;38.716627;.189199
1438867491039;31.997144;.189968
1438867491078;26.687230;.188174
1438867491107;22.371150;.186434
1438867491144;18.407018;.181951
1438867491176;15.389390;.178062
1438867491210;12.811671;.173555
1438867491240;10.621155;.169124
1438867491274;8.781622;.164086
1438867491307;7.380577;.158652
1438867491338;6.042370;.154217
1438867491376;5.057313;.148267
1438867491411;4.261523;.142790
1438867491441;3.474536;.138903
1438867491473;2.935262;.134404
1438867491506;2.427017;.129362
1438867491540;2.041469;.125077
1438867491579;1.610625;.119438
1438867491607;1.326256;.115934
1438867491641;1.114565;.111499
1438867491680;.986737;.106509
1438867491707;.784373;.103859
1438867491740;.667324;.079042
1438867491798;.499286;.069492
1438867491831;.424031;.063618
1438867491859;.313814;.057988
1438867491887;.270994;.052760
1438867491915;.200064;.048449
1438867491943;.218915;.044946
1438867491979;.151617;.040530
1438867492012;.122810;.036245
1438867492042;.129702;.033320
1438867492074;.073865;.030160
1438867492107;.072477;.026923
1438867492140;.071288;.023806
1438867492177;.019884;.020629
1438867492217;.031825;.016604
1438867492245;.008122;.015086
1438867492277;.009921;.012970
1438867492312;.025093;.010783
1438867492341;.015160;.011651
1438867492377;.036834;.010995
1438867492407;.013657;.010771
1438867492441;.043007;.011495
1438867492474;.041506;.011775
1438867492507;.055647;.012627
1438867492540;.041872;.015252
1438867492579;.025597;.016701
1438867492614;.070062;.018417
1438867492656;.062390;.022268
1438867492684;.098944;.025374
1438867492712;.082855;.027906
1438867492742;.068438;.030300
1438867492792;.056980;.032564
1438867492831;.092389;.034856
1438867492859;.076716;.036844
1438867492887;.064112;.038746
1438867492916;.101033;.040973
1438867492943;.083745;.042622
1438867492983;.116162;.044406
1438867493012;.096921;.045996
1438867493040;.136161;.047643
1438867493073;.114346;.049144
1438867493107;.095729;.050382
1438867493145;.171413;.051481
1438867493180;.095716;.052762
1438867493213;.126537;.054001
1438867493245;.105385;.055099
1438867493275;.087790;.055969
1438867493311;.119902;.057028
1438867493346;.145238;.058137
1438867493379;.121394;.059135
1438867493417;.101553;.059808
1438867493445;.129663;.060572
1438867493474;.117895;.061228
1438867493507;.145183;.061993
1438867493553;.166383;.062218
1438867493585;.092360;.063094
1438867493615;.123448;.063851
1438867493643;.148648;.063973
1438867493674;.133424;.064439
1438867493717;.102173;.065526
1438867493744;.130976;.065553
1438867493779;.109013;.065929
1438867493814;.147032;.066526
1438867493842;.158120;.066393
1438867493873;.131703;.066621
1438867493908;.166626;.066881
1438867493947;.137576;.067027
1438867493980;.114579;.067217
1438867494011;.134094;.067340
1438867494041;.165425;.067272
1438867494081;.137757;.067445
1438867494109;.115309;.067043
1438867494140;.149928;.066884
1438867494178;.069622;.067100
1438867494215;.104618;.066914
1438867494245;.141127;.066767
1438867494276;.109349;.066794
1438867494307;.146962;.066748
1438867494345;.121321;.066291
1438867494379;.147794;.066432
1438867494410;.123898;.066326
1438867494442;.147748;.066215
1438867494475;.124145;.066287
1438867494507;.150377;.066147
1438867494542;.132506;.065973
1438867494579;.148875;.066133
1438867494614;.170826;.066123
1438867494642;.149463;.065829
1438867494673;.116008;.066326
1438867494710;.105579;.066108
1438867494741;.179491;.065946
1438867494783;.149318;.065711
1438867494811;.164016;.066059
1438867494845;.143514;.065769
1438867494876;.119528;.065821
1438867494905;.146470;.065698
1438867494939;.120896;.065705
1438867494994;.108717;.065482
1438867495039;.173056;.065314
1438867495083;.189562;.065555
1438867495127;.166694;.069895
1438867495157;.183173;.069842
1438867495193;.198450;.070425
1438867495221;.165986;.070833
1438867495263;.137015;.071123
1438867495292;.161022;.071841
1438867495320;.182061;.072723
1438867495347;.186450;.072182
1438867495378;.142520;.072343
1438867495413;.151979;.072285
1438867495443;.137763;.070634
1438867495473;.135378;.070624
1438867495506;.130508;.070258
1438867495545;.108603;.068604
1438867495573;.106955;.068503
1438867495610;.103158;.067847
1438867495640;.069073;.065790
1438867495674;.045325;.064799
1438867495706;.074624;.064032
1438867495744;.005874;.062003
1438867495776;.027903;.061632
1438867495808;.008272;.061385
1438867495842;.010538;.060857
1438867495873;.009032;.060682
1438867495908;.041880;.060020
1438867495945;.080744;.059670
