1448470181966896571, 0.0045318604, 0.0018615723, 0.001663208
1448470181971107997, -0.0040130615, 7.9345703E-4, 5.950928E-4
1448470181975990810, -0.001876831, 0.0018615723, -4.7302246E-4
1448470181982430019, 0.0045318604, 0.0029296875, -0.0015411377
1448470181986641445, 2.593994E-4, -0.0013427734, 0.001663208
1448470181992714443, -0.0050811768, 0.0029296875, 0.001663208
1448470181997353114, 0.0023956299, -2.746582E-4, -4.7302246E-4
1448470182000984706, 0.0034637451, -0.003479004, 0.001663208
1448470182006142177, -0.0029449463, 7.9345703E-4, -0.002609253
1448470182011116542, -0.0029449463, -2.746582E-4, 5.950928E-4
1448470182016090907, 0.0023956299, 7.9345703E-4, -4.7302246E-4
1448470182021217861, 2.593994E-4, -2.746582E-4, 0.0037994385
1448470182026711025, -0.0040130615, 0.0029296875, -0.0015411377
1448470182031227626, 0.0023956299, -2.746582E-4, 5.950928E-4
1448470182036232509, 0.0045318604, 0.0018615723, -0.0015411377
1448470182041359462, -0.001876831, 0.0029296875, 0.0037994385
1448470182046364345, -0.0029449463, 0.0029296875, -0.0015411377
1448470182051369228, 0.0013275146, 0.0039978027, -4.7302246E-4
1448470182056374111, 2.593994E-4, -2.746582E-4, 5.950928E-4
1448470182061501064, -0.0040130615, -0.0013427734, 0.0037994385
1448470182066536464, -8.087158E-4, -0.0013427734, 5.950928E-4
1448470182071510829, 0.0045318604, -0.0024108887, 5.950928E-4
1448470182076546230, -0.001876831, 7.9345703E-4, 5.950928E-4
1448470182081642665, -0.0029449463, 0.0018615723, -0.0015411377
1448470182086647548, 0.0023956299, 0.0018615723, -0.002609253
1448470182091621913, 0.0034637451, 0.0018615723, -0.0015411377
1448470182096657314, -0.0050811768, -0.0013427734, 0.001663208
1448470182101784267, -0.001876831, 7.9345703E-4, -0.002609253
1448470182106850185, 0.0055999756, -0.0024108887, 0.001663208
1448470182111763515, 2.593994E-4, 7.9345703E-4, 5.950928E-4
1448470182116798915, -0.006149292, 0.0018615723, 0.0037994385
1448470182121986904, 0.0023956299, 0.0029296875, -0.0015411377
1448470182128700771, -0.001876831, -0.0013427734, -0.002609253
1448470182132271327, -0.001876831, -0.0013427734, -0.002609253
1448470182136971034, -0.0029449463, 7.9345703E-4, -4.7302246E-4
1448470182142006435, 0.0045318604, -2.746582E-4, -0.0036773682
1448470182147011318, 0.0034637451, 7.9345703E-4, -4.7302246E-4
1448470182152077236, -0.0029449463, 0.0018615723, -4.7302246E-4
1448470182157082118, -0.001876831, 0.0029296875, 0.001663208
1448470182162209071, 0.0034637451, 0.0029296875, -4.7302246E-4
1448470182167274989, -0.001876831, -0.0013427734, -0.002609253
1448470182172218837, -0.0040130615, 7.9345703E-4, 5.950928E-4
1448470182177254238, 0.0045318604, 7.9345703E-4, 5.950928E-4
1448470182182350673, 0.0055999756, 0.0018615723, 0.001663208
1448470182187355556, -0.0029449463, 7.9345703E-4, -0.0015411377
1448470182192360439, -0.0029449463, 7.9345703E-4, 0.0037994385
1448470182197395839, 0.0034637451, 0.0029296875, 5.950928E-4
1448470182202492275, 0.0023956299, 0.0029296875, 5.950928E-4
1448470182207527675, -0.006149292, 0.0018615723, -4.7302246E-4
1448470182212471523, 0.0013275146, 0.0018615723, 0.001663208
1448470182217537441, 0.007736206, -2.746582E-4, -0.0015411377
1448470182222603359, -0.001876831, 0.0029296875, 0.001663208
1448470182227699794, -0.006149292, 7.9345703E-4, -4.7302246E-4
1448470182232643642, 0.0023956299, 7.9345703E-4, -4.7302246E-4
1448470182237679042, 0.0034637451, 0.0029296875, -4.7302246E-4
1448470182242775478, -0.0040130615, 0.0018615723, -4.7302246E-4
1448470182247841396, 2.593994E-4, 0.0039978027, -0.0015411377
1448470182252785243, 0.007736206, -0.0013427734, -4.7302246E-4
1448470182257790126, 2.593994E-4, 0.0018615723, 5.950928E-4
1448470182262917079, -0.0050811768, -2.746582E-4, -0.002609253
1448470182267921962, 0.0013275146, 0.0018615723, 5.950928E-4
1448470182272926845, 0.0045318604, 0.0029296875, -0.0015411377
1448470182278877773, -0.0040130615, 0.0018615723, -4.7302246E-4
1448470182282997646, -0.0040130615, 0.0018615723, -4.7302246E-4
1448470182288002529, 0.006668091, 7.9345703E-4, 0.0037994385
1448470182293068446, 0.0023956299, 0.0018615723, -0.0047454834
1448470182298073329, -0.0040130615, 0.0029296875, -0.0015411377
1448470182303200282, -8.087158E-4, 7.9345703E-4, 0.001663208
1448470182308266200, 0.0055999756, 0.0029296875, 5.950928E-4
1448470182313179530, -8.087158E-4, -2.746582E-4, -4.7302246E-4
1448470182318214931, -0.0050811768, 0.0029296875, -4.7302246E-4
1448470182323341884, 0.0045318604, -0.0024108887, -0.002609253
1448470182328835048, -0.0040130615, 0.0039978027, -0.0015411377
1448470182333321132, -0.0040130615, 0.0039978027, -0.0015411377
1448470182338356532, -0.0029449463, 0.0018615723, 5.950928E-4
1448470182343452968, 0.0034637451, 0.0029296875, 5.950928E-4
1448470182348518886, -0.0029449463, 0.0018615723, 5.950928E-4
1448470182353493251, -0.0029449463, 0.0018615723, 5.950928E-4
1448470182358498134, 0.0013275146, -2.746582E-4, -0.0015411377
1448470182363594570, -0.001876831, 0.0029296875, -0.002609253
1448470182368599452, -0.0029449463, 7.9345703E-4, 0.001663208
1448470182373634853, 0.0034637451, 0.0018615723, -0.0036773682
1448470182378670253, 0.0023956299, 7.9345703E-4, -4.7302246E-4
1448470182383736171, -0.0040130615, -0.0013427734, -0.0015411377
1448470182388802089, 2.593994E-4, -2.746582E-4, 0.001663208
1448470182393776454, 0.006668091, 7.9345703E-4, -4.7302246E-4
1448470182398811855, 2.593994E-4, 0.005065918, 0.0027313232
1448470182403877773, -0.006149292, 0.0018615723, -0.0015411377
1448470182408882655, 2.593994E-4, 7.9345703E-4, -0.002609253
1448470182413918056, 0.0045318604, 0.0018615723, -0.0015411377
1448470182418922939, -0.0029449463, -2.746582E-4, 5.950928E-4
1448470182424080409, -0.001876831, 7.9345703E-4, 0.001663208
1448470182430702724, 0.006668091, 7.9345703E-4, -4.7302246E-4
1448470182434303798, 0.0034637451, 0.0039978027, 5.950928E-4
1448470182439095058, -0.0050811768, 0.0018615723, 5.950928E-4
1448470182444099941, -8.087158E-4, 0.0029296875, 5.950928E-4
