1448470181955940761, -0.018567273393273354, -0.0027339328080415726, -0.9288026094436646, 0.3700943887233734
1448470181960915126, -0.018595214933156967, -0.002795266220346093, -0.9288026094436646, 0.3700943887233734
1448470181966896571, -0.01857350952923298, -0.0027829145547002554, -0.9288018345832825, 0.3700943887233734
1448470181971107997, -0.018544863909482956, -0.0027552819810807705, -0.9288011193275452, 0.37010201811790466
1448470181975990810, -0.01854926347732544, -0.002727129030972719, -0.9288018941879272, 0.37010201811790466
1448470181982430019, -0.018545273691415787, -0.0027082853484898806, -0.9288021326065063, 0.3700943887233734
1448470181986641445, -0.018521560356020927, -0.0027327118441462517, -0.9288005232810974, 0.37010201811790466
1448470181992714443, -0.0185361597687006, -0.0026900670491158962, -0.9288021326065063, 0.37010201811790466
1448470181997353114, -0.01854846067726612, -0.002651540096849203, -0.9288035035133362, 0.3700943887233734
1448470182000984706, -0.01856686919927597, -0.0025871398393064737, -0.9288057684898376, 0.37008675932884216
1448470182006142177, -0.018586870282888412, -0.002519091358408332, -0.9288081526756287, 0.3700791299343109
1448470182011116542, -0.018605845049023628, -0.002442785771563649, -0.9288106560707092, 0.3700791299343109
1448470182016090907, -0.01862223632633686, -0.0023731475230306387, -0.9288129210472107, 0.37007150053977966
1448470182021217861, -0.018625713884830475, -0.0024615235161036253, -0.9288111925125122, 0.37007150053977966
1448470182026711025, -0.01862478069961071, -0.0024567304644733667, -0.928811252117157, 0.37007150053977966
1448470182031227626, -0.01862320862710476, -0.002455439418554306, -0.9288111925125122, 0.37007150053977966
1448470182036232509, -0.018610665574669838, -0.002473412314429879, -0.9288102388381958, 0.3700791299343109
1448470182041359462, -0.0185963474214077, -0.002484714612364769, -0.9288093447685242, 0.3700791299343109
1448470182046364345, -0.01860695146024227, -0.002415293361991644, -0.9288113117218018, 0.37007150053977966
1448470182051369228, -0.018614739179611206, -0.0023498625960201025, -0.9288130402565002, 0.37007150053977966
1448470182056374111, -0.018589327111840248, -0.0023406976833939552, -0.9288120865821838, 0.37007150053977966
1448470182061501064, -0.018572857603430748, -0.002327589550986886, -0.9288115501403809, 0.3700791299343109
1448470182066536464, -0.018579894676804543, -0.002363475039601326, -0.9288111329078674, 0.3700791299343109
1448470182071510829, -0.018639741465449333, -0.002439528703689575, -0.9288123250007629, 0.37007150053977966
1448470182076546230, -0.01863473281264305, -0.002402412472292781, -0.9288128614425659, 0.37007150053977966
1448470182081642665, -0.0186262596398592, -0.002369772642850876, -0.9288131594657898, 0.37007150053977966
1448470182086647548, -0.018603067845106125, -0.002359858015552163, -0.9288123250007629, 0.37007150053977966
1448470182091621913, -0.018618198111653328, -0.0023148334585130215, -0.9288139343261719, 0.3700638711452484
1448470182096657314, -0.018593722954392433, -0.0023010282311588526, -0.928813099861145, 0.37007150053977966
1448470182101784267, -0.018602680414915085, -0.0023290403187274933, -0.9288129210472107, 0.37007150053977966
1448470182106850185, -0.018618056550621986, -0.002389125991612673, -0.9288123846054077, 0.37007150053977966
1448470182111763515, -0.01860019937157631, -0.0023692541290074587, -0.9288119673728943, 0.37007150053977966
1448470182116798915, -0.018580755218863487, -0.0023455480113625526, -0.9288115501403809, 0.37007150053977966
1448470182121986904, -0.01857081800699234, -0.0023723149206489325, -0.9288105368614197, 0.3700791299343109
1448470182128700771, -0.018581721931695938, -0.002373002702370286, -0.9288110136985779, 0.3700791299343109
1448470182132271327, -0.018574804067611694, -0.0023437656927853823, -0.9288113117218018, 0.3700791299343109
1448470182136971034, -0.01856096461415291, -0.0023737645242363214, -0.9288100600242615, 0.3700791299343109
1448470182142006435, -0.018611803650856018, -0.0024640688207000494, -0.9288104772567749, 0.3700791299343109
1448470182147011318, -0.018636446446180344, -0.0024628981482237577, -0.9288116693496704, 0.37007150053977966
1448470182152077236, -0.018594956025481224, -0.0024410185869783163, -0.928810179233551, 0.3700791299343109
1448470182157082118, -0.018593985587358475, -0.002439748262986541, -0.928810179233551, 0.3700791299343109
1448470182162209071, -0.018611503764986992, -0.002440563403069973, -0.9288109540939331, 0.37007150053977966
1448470182167274989, -0.018635306507349014, -0.0023910501040518284, -0.9288131594657898, 0.37007150053977966
1448470182172218837, -0.018653303384780884, -0.002378304721787572, -0.9288142323493958, 0.3700638711452484
1448470182177254238, -0.01867119036614895, -0.002458788687363267, -0.9288133978843689, 0.3700638711452484
1448470182182350673, -0.018681198358535767, -0.0024913467932492495, -0.9288131594657898, 0.3700638711452484
1448470182187355556, -0.018665866926312447, -0.0024378870148211718, -0.9288135766983032, 0.3700638711452484
1448470182192360439, -0.018638785928487778, -0.002439030446112156, -0.9288122653961182, 0.37007150053977966
1448470182197395839, -0.01863723061978817, -0.0024459289852529764, -0.9288120865821838, 0.37007150053977966
1448470182202492275, -0.01861722208559513, -0.002390090376138687, -0.9288123250007629, 0.37007150053977966
1448470182207527675, -0.018604494631290436, -0.0023705102503299713, -0.9288121461868286, 0.37007150053977966
1448470182212471523, -0.018575284630060196, -0.0024058977141976357, -0.9288100004196167, 0.3700791299343109
1448470182217537441, -0.018601903691887856, -0.002453818917274475, -0.9288102388381958, 0.3700791299343109
1448470182222603359, -0.018574345856904984, -0.002392803318798542, -0.9288102388381958, 0.3700791299343109
1448470182227699794, -0.018567252904176712, -0.0023823005612939596, -0.9288101196289062, 0.3700791299343109
1448470182232643642, -0.01858283206820488, -0.002392987720668316, -0.9288106560707092, 0.3700791299343109
1448470182237679042, -0.018608713522553444, -0.0023592752404510975, -0.928812563419342, 0.37007150053977966
1448470182242775478, -0.01861865445971489, -0.002327569993212819, -0.9288136959075928, 0.37007150053977966
1448470182247841396, -0.018633635714650154, -0.0023587713949382305, -0.9288137555122375, 0.3700638711452484
1448470182252785243, -0.018660467118024826, -0.002449997467920184, -0.9288130402565002, 0.3700638711452484
1448470182257790126, -0.018656738102436066, -0.0024320140946656466, -0.9288132786750793, 0.3700638711452484
1448470182262917079, -0.018660901114344597, -0.0024264107923954725, -0.9288135766983032, 0.3700638711452484
1448470182267921962, -0.01867220550775528, -0.0024267653934657574, -0.9288141131401062, 0.3700638711452484
1448470182272926845, -0.018666045740246773, -0.0024203015491366386, -0.9288139343261719, 0.3700638711452484
1448470182278877773, -0.01866949163377285, -0.0023520442191511393, -0.9288155436515808, 0.3700638711452484
1448470182282997646, -0.018688485026359558, -0.002390559297055006, -0.9288156628608704, 0.37005624175071716
