1516240896 -1.1849703 -5.434519 7.995144
1531969536 -1.1032481 -5.5434813 8.036005
1547698176 -1.1441092 -5.5843425 8.036005
1562378240 -1.293933 -5.5843425 8.036005
1577058304 -1.3756552 -5.3936577 8.076866
1592786944 -1.3756552 -5.284695 8.117727
1607467008 -1.334794 -5.1621118 8.185829
1622147072 -1.253072 -5.243834 8.185829
1636827136 -1.253072 -5.3119354 8.117727
1652555776 -1.334794 -5.202973 8.158588
1667235840 -1.4437568 -5.202973 8.22669
1682964480 -1.484618 -5.3119354 8.185829
1697644544 -1.4165162 -5.6252036 8.076866
1712324608 -1.1849703 -5.6660647 8.036005
1727004672 -0.9942854 -5.5843425 8.117727
1741684736 -0.95342433 -5.5843425 8.076866
1757413376 -1.0215261 -5.6252036 8.076866
1772093440 -1.0215261 -5.6660647 8.036005
1787822080 -1.0623871 -5.434519 8.117727
1803550720 -1.1849703 -5.47538 8.117727
1819279360 -1.2258313 -5.5843425 8.117727
1835008000 -1.1441092 -5.6660647 8.036005
1849688064 -1.0623871 -5.5162406 8.185829
1865416704 -1.0623871 -5.47538 8.158588
1881145344 -1.1441092 -5.47538 8.158588
1895825408 -1.1032481 -5.5162406 8.117727
1911554048 -1.1032481 -5.47538 8.117727
1926234112 -1.1032481 -5.5162406 8.117727
1940914176 -1.1849703 -5.47538 8.117727
1955594240 -1.1849703 -5.5162406 8.117727
1971322880 -1.1032481 -5.5434813 8.076866
1987051520 -1.0215261 -5.5434813 8.036005
2002780160 -0.9942854 -5.5162406 8.076866
2017460224 -1.0215261 -5.47538 8.117727
2033188864 -1.1032481 -5.434519 8.158588
2047868928 -1.1032481 -5.47538 8.117727
2062548992 -1.1032481 -5.5434813 8.076866
2078277632 -0.9942854 -5.5843425 8.076866
2092957696 -0.9125633 -5.5434813 8.076866
2108686336 -1.0215261 -5.5434813 8.076866
2123366400 -1.1032481 -5.5434813 8.036005
2139095040 -1.1032481 -5.5434813 8.076866
2154823680 -1.0623871 -5.5434813 8.036005
2170552320 -1.0215261 -5.5162406 8.076866
2185232384 -0.95342433 -5.47538 8.117727
2199912448 -0.9942854 -5.47538 8.185829
2215641088 -0.95342433 -5.47538 8.22669
2230321152 -1.1032481 -5.5843425 8.185829
2245001216 -1.253072 -5.6660647 8.185829
2260729856 -1.4437568 -5.706926 8.185829
2276458496 -1.484618 -5.6660647 8.349273
2292187136 -1.334794 -5.6660647 8.458236
2307915776 -1.1032481 -5.6252036 8.730643
2322595840 -0.95342433 -5.5434813 8.921328
2337275904 -0.9125633 -5.5434813 9.193735
2353004544 -1.1032481 -5.3527966 9.452521
2367684608 -1.1441092 -5.012288 9.575105
2382364672 -1.253072 -4.671779 9.80665
2397044736 -1.3756552 -4.671779 9.684067
2412773376 -1.9885708 -4.69902 9.956474
2428502016 -2.5606253 -5.202973 9.956474
2444230656 -2.8330324 -5.8567495 10.065437
2459959296 -2.8602731 -7.1915436 9.833891
2474639360 -2.7513103 -7.9679036 9.493382
2490368000 -3.0237172 -8.730643 9.261836
2505048064 -3.7864566 -9.41166 9.071152
2520776704 -4.440233 -10.065437 8.839605
2536505344 -4.167826 -9.874752 8.580819
2551185408 -4.930566 -11.4410925 8.962189
2565865472 -6.578628 -12.13573 10.487668
2582642688 -7.2324047 -11.863323 11.250407
2597322752 -4.930566 -8.158588 11.032481
2613051392 -3.214402 -6.238119 9.602345
2628780032 -2.7513103 -5.5434813 9.071152
2644508672 -3.2825038 -5.3119354 9.261836
2659188736 -3.9362805 -4.862464 9.41166
2673868800 -3.8681788 -3.8954194 9.112013
2688548864 -3.3233647 -3.0645783 8.417375
2703228928 -2.7921712 -2.6014864 7.804459
2718957568 -2.5606253 -2.5606253 7.3822284
2734686208 -2.6423476 -2.5606253 7.1234417
2750414848 -2.6423476 -2.3699405 6.9599977
2765094912 -2.5606253 -2.4108016 6.769313
2780823552 -2.3290794 -2.7921712 6.537767
2796552192 -2.2201166 -3.445948 6.3879433
2811232256 -2.2882185 -4.167826 6.578628
2825912320 -2.3699405 -5.284695 6.932757
2840592384 -2.1792557 -6.66035 7.3141265
2856321024 -1.8387469 -7.9679036 7.3549876
2871001088 -1.607201 -8.962189 7.3822284
2886729728 -1.9477097 -10.106298 7.6137743
2902458368 -2.7104492 -11.291268 7.995144
2918187008 -3.0645783 -12.367276 8.580819
2933915648 -2.982856 -13.402422 9.193735
2948595712 -3.173541 -14.709975 9.833891
2963275776 -3.5549107 -15.581677 10.446807
2979004416 -3.8954194 -16.194593 10.528529
2993684480 -4.2086873 -16.84837 10.2152605
3008364544 -4.3176503 -17.611109 9.384419
3023044608 -4.2495484 -17.924377 8.308413
3038773248 -3.7864566 -17.461287 6.510526
3054501888 -3.5957718 -16.616825 4.3585114
3070230528 -3.255263 -16.739407 1.525479
3085959168 -2.4108016 -17.692831 -2.7104492
3100639232 -0.10896278 -18.605394 -6.701211
3116367872 0.027240695 -17.65197 -7.3549876
3131047936 -1.0215261 -15.731502 -5.243834
3145728000 -3.9771416 -12.326415 -1.56634
3161456640 -3.255263 -5.5162406 6.3198414
3176136704 -2.2882185 -3.8273177 10.909899
3190816768 0.19068487 -8.3765135 11.985906
3206545408 0.06810174 -14.927901 11.032481
3222274048 -2.2201166 -13.1708765 12.898469
3238002688 -6.537767 -9.384419 10.95076
3253731328 -5.5162406 -8.036005 8.730643
3268411392 -1.8387469 -8.648921 7.572913
3283091456 0.4903325 -8.308413 7.804459
3297771520 -0.06810174 -7.504812 8.036005
3312451584 0.14982383 -6.701211 8.158588
3328180224 -0.9125633 -6.197258 8.158588
3343908864 -1.253072 -5.7750273 8.117727
3359637504 -1.7570249 -5.8567495 8.036005
3374317568 -1.607201 -5.8158884 8.036005
3390046208 -1.525479 -6.006573 8.076866
3405774848 -1.56634 -5.706926 8.036005
3422552064 -1.8387469 -5.7341666 8.036005
3437232128 -1.9068487 -5.706926 7.995144
3451912192 -1.8387469 -5.7341666 7.9679036
3467640832 -1.6753027 -5.7341666 7.9679036
3482320896 -1.607201 -5.6252036 8.036005
3497000960 -1.6753027 -5.706926 7.995144
3512729600 -1.8659877 -5.7750273 7.8861814
3528458240 -2.0294318 -5.8976107 7.7363577
3544186880 -1.9885708 -5.965712 7.6546354
3558866944 -1.8659877 -6.0474343 7.572913
3574595584 -1.9068487 -6.0882955 7.5456724
3589275648 -2.2201166 -5.8976107 7.504812
3605004288 -2.6014864 -5.706926 7.5456724
3619684352 -2.982856 -5.5434813 7.5456724
3634364416 -3.2825038 -5.47538 7.5456724
3649044480 -3.405087 -5.5843425 7.5456724
3664773120 -3.0645783 -5.965712 7.4639506
3680501760 -2.3699405 -6.238119 7.3822284
3696230400 -1.7978859 -6.347082 7.3549876
3711959040 -1.484618 -6.347082 7.504812
3726639104 -1.484618 -6.3198414 7.6546354
3742367744 -1.6344417 -6.2789803 7.7363577
3757047808 -1.7978859 -6.3198414 7.7363577
3771727872 -1.9068487 -6.347082 7.6954966
3787456512 -1.9068487 -6.3879433 7.763598
3803185152 -1.7978859 -6.347082 7.9679036
3817865216 -1.6344417 -6.3879433 8.22669
3832545280 -1.525479 -6.428804 8.349273
3848273920 -1.607201 -6.469665 8.539958
3862953984 -1.7161638 -6.347082 8.798744
3878682624 -1.8387469 -6.1563973 9.220976
3894411264 -2.0566726 -6.006573 9.874752
3909091328 -2.0566726 -5.8567495 10.7192135
3923771392 -1.9477097 -6.0474343 11.645397
3939500032 -1.525479 -6.428804 12.176591
3954180096 -1.293933 -6.9599977 12.026767
3969908736 -0.9942854 -7.804459 11.223166
3985637376 -1.56634 -8.962189 10.7192135
4000317440 -1.7978859 -10.528529 10.106298
4016046080 -1.607201 -11.863323 9.152874
4031774720 -2.4789033 -13.089154 8.771504
4046454784 -8.3765135 -15.091345 10.256122
4061134848 -11.904184 -14.818938 13.484144
4075814912 -11.413852 -10.7192135 13.783792
4091543552 -5.8976107 -5.09401 11.3321295
4106223616 -2.0566726 -2.0975335 7.4230895
4121952256 -0.027240695 -1.6344417 5.284695
4137680896 -0.6401563 -2.2882185 5.3119354
4153409536 -2.4789033 -2.8602731 6.2789803
4169138176 -3.9362805 -3.0237172 6.9599977
4183818240 -4.1269655 -3.13268 6.619489
4198498304 -3.636633 -3.255263 6.0474343
4214226944 -3.2825038 -3.7864566 5.6660647
4228907008 -3.5140498 -4.5900574 5.5843425
4243587072 -3.636633 -5.3119354 5.5843425
4258267136 -3.5140498 -6.006573 5.5843425
4273995776 -3.5140498 -7.04172 5.6252036
4289724416 -3.9771416 -8.117727 5.8976107
4305453056 -4.5491962 -9.220976 6.2789803
4321181696 -5.053149 -10.419566 6.769313
4335861760 -5.3527966 -11.604536 7.1915436
4351590400 -5.3527966 -12.476238 7.763598
4366270464 -5.202973 -13.552246 8.499097
4380950528 -5.202973 -14.587393 9.343558
4395630592 -5.7750273 -15.540816 9.80665
4410310656 -6.006573 -16.126492 10.024576
4426039296 -4.5491962 -17.379564 9.302697
4441767936 -2.4516625 -18.45557 8.22669
4457496576 -2.2473574 -19.15021 6.851035
4473225216 -4.508335 -19.15021 4.671779
4488953856 -4.862464 -19.15021 -0.06810174
4503633920 -2.2882185 -19.15021 -6.197258
4518313984 1.7978859 -19.15021 -10.678352
4532994048 1.6753027 -19.000385 -10.800936
4547674112 -1.484618 -18.155924 -7.082581
4562354176 -3.214402 -12.258313 -0.9125633
4578082816 -5.6660647 -3.091819 7.9270425
4593811456 -3.445948 3.8273177 10.800936
4609540096 -3.5140498 -1.1441092 9.765789
4625268736 -0.40861043 -11.223166 8.921328
4640997376 -0.40861043 -16.548723 13.484144
4655677440 -2.1383946 -16.385279 11.75436
4670357504 -1.7161638 -14.355846 9.112013
4686086144 -1.2258313 -10.909899 7.082581
4700766208 0.5720546 -8.267551 7.804459
4715446272 -1.7161638 -6.932757 7.8861814
4731174912 -2.4516625 -6.701211 7.763598
4746903552 -1.56634 -5.7341666 8.036005
4761583616 -0.8308412 -5.7341666 7.995144
4777312256 -0.5720546 -6.0882955 7.9270425
4793040896 -0.6810174 -6.006573 7.8861814
4807720960 -0.87170225 -6.0882955 7.804459
4822401024 -1.0623871 -5.8976107 7.9679036
4838129664 -1.4437568 -5.8976107 8.036005
4852809728 -1.7978859 -5.8158884 8.076866
4867489792 -1.9068487 -5.8567495 8.076866
4883218432 -1.7570249 -5.7750273 7.995144
4898947072 -1.607201 -5.8567495 8.076866
4914675712 -1.56634 -5.8158884 8.076866
4930404352 -1.6344417 -5.8567495 7.995144
4945084416 -1.7161638 -5.8567495 7.9270425
4959764480 -1.7161638 -5.9248514 7.804459
4975493120 -1.6344417 -5.965712 7.763598
4990173184 -1.607201 -5.965712 7.763598
5004853248 -1.607201 -6.0474343 7.7363577
5019533312 -1.7161638 -6.0882955 7.6954966
5035261952 -1.7570249 -6.0474343 7.6137743
5050990592 -1.8387469 -6.006573 7.6137743
5066719232 -1.9068487 -5.965712 7.572913
5081399296 -1.9477097 -6.006573 7.5456724
5097127936 -1.9477097 -5.965712 7.572913
5111808000 -1.9068487 -6.0882955 7.5456724
5127536640 -1.9068487 -6.1291566 7.6546354
5142216704 -1.8659877 -6.0882955 7.763598
5156896768 -1.9068487 -6.006573 7.995144
5172625408 -1.7978859 -6.006573 8.158588
5187305472 -1.6344417 -5.965712 8.308413
5203034112 -1.525479 -5.9248514 8.499097
5218762752 -1.0623871 -5.8567495 8.458236
5234491392 -0.7218784 -5.8158884 8.458236
5250220032 -0.6401563 -5.7750273 8.60806
5264900096 -1.1849703 -5.7341666 8.839605
5279580160 -1.56634 -5.706926 9.030291
5294260224 -1.8659877 -5.8158884 9.302697
5308940288 -2.1792557 -5.965712 9.643207
5324668928 -2.2473574 -6.006573 10.18802
5339348992 -2.0975335 -5.9248514 11.182305
5356126208 -1.7570249 -6.1563973 12.217452
5370806272 -2.6014864 -6.578628 12.5579605
5387583488 -3.13268 -7.3141265 11.904184
5402263552 -4.1269655 -8.458236 11.645397
5416943616 -4.780742 -9.575105 11.645397
5432672256 -4.5491962 -10.024576 11.413852
5447352320 -2.901134 -9.643207 9.220976
5462032384 -2.2882185 -12.054008 7.84532
5476712448 -6.006573 -14.437569 8.798744
5492441088 -10.256122 -14.818938 12.13573
5508169728 -11.75436 -9.452521 13.593107
5523898368 -9.575105 -4.508335 11.604536
5538578432 -5.6252036 -1.7978859 8.3765135
5554307072 -2.0566726 -1.4437568 5.8158884
5568987136 -0.4903325 -1.8659877 4.630918
5584715776 -0.5720546 -2.0294318 4.5491962
5599395840 -1.4437568 -2.3699405 4.971427
5614075904 -2.8602731 -3.5549107 5.5434813
5628755968 -3.9362805 -4.903325 5.8158884
5644484608 -4.3176503 -5.8567495 5.5843425
5660213248 -3.7047346 -6.238119 5.1621118
5675941888 -3.091819 -6.810174 4.862464
5691670528 -3.13268 -7.995144 5.012288
5706350592 -3.6774938 -9.384419 5.6252036
5721030656 -4.2495484 -10.869038 6.3198414
5736759296 -4.2904096 -12.258313 6.891896
5751439360 -4.1269655 -13.211738 7.1915436
5766119424 -3.7864566 -13.511385 7.5456724
5780799488 -3.445948 -13.783792 7.9270425
5796528128 -3.4731886 -14.355846 8.308413
5812256768 -3.7864566 -15.118586 8.730643
5827985408 -4.0180025 -16.003908 9.152874
5845811200 -4.5900574 -17.774553 9.112013
5861539840 -4.3585114 -18.537292 8.458236
5876219904 -4.0180025 -18.687117 6.891896
5891948544 -3.3642259 -17.965239 4.440233
5906628608 -3.214402 -17.883516 0.95342433
5922357248 -2.5197644 -18.264887 -3.8273177
5937037312 -0.61291564 -18.34661 -7.763598
5951717376 -0.87170225 -16.657684 -8.158588
5967446016 -2.2473574 -13.74293 -4.671779
5983174656 -3.5140498 -9.874752 1.1032481
5998903296 -0.7218784 -2.3290794 7.84532
6013583360 1.9477097 -2.1792557 10.419566
6029312000 3.3642259 -8.648921 10.446807
6045040640 3.3233647 -15.241169 10.378705
6059720704 -1.1849703 -13.484144 13.279839
6074400768 -6.619489 -10.024576 10.800936
6090129408 -6.66035 -8.962189 9.152874
6104809472 -1.4165162 -9.493382 7.1506824
6119489536 0.9125633 -8.839605 7.504812
6135218176 -0.29964766 -7.504812 7.804459
6150946816 -1.293933 -6.537767 8.117727
6166675456 -1.0623871 -6.1291566 8.036005
6182404096 -1.2258313 -6.197258 7.8861814
6197084160 -1.2258313 -6.1563973 7.9679036
6212812800 -1.1849703 -6.1291566 7.84532
6227492864 -1.1441092 -6.006573 7.9679036
6242172928 -1.2258313 -6.0882955 7.9679036
6256852992 -1.3756552 -6.0474343 7.9270425
6271533056 -1.4165162 -5.965712 7.9270425
6287261696 -1.3756552 -5.8976107 7.9270425
6302990336 -1.334794 -5.9248514 7.8861814
6318718976 -1.334794 -5.9248514 7.804459
6334447616 -1.293933 -5.9248514 7.84532
6349127680 -1.334794 -5.8567495 7.8861814
6364856320 -1.4437568 -5.8567495 7.9270425
6379536384 -1.525479 -5.7750273 7.9270425
6394216448 -1.3756552 -5.8158884 7.8861814
6408896512 -1.253072 -5.8567495 7.8861814
6423576576 -1.253072 -5.8976107 7.9270425
6439305216 -1.253072 -5.8158884 7.9679036
6455033856 -1.293933 -5.7341666 8.036005
6470762496 -1.334794 -5.7341666 7.995144
6486491136 -1.4437568 -5.7341666 8.036005
6501171200 -1.3756552 -5.706926 8.036005
6516899840 -1.334794 -5.6660647 8.076866
6531579904 -1.293933 -5.706926 8.117727
6546259968 -1.4165162 -5.8567495 8.158588
6560940032 -1.4165162 -5.8976107 8.267551
6576668672 -1.484618 -5.8976107 8.458236
6592397312 -1.56634 -5.7341666 8.730643
6608125952 -1.6753027 -5.7750273 8.880466
6622806016 -1.7161638 -5.965712 8.880466
6639583232 -1.4165162 -6.1291566 8.648921
6654263296 -0.5720546 -5.5843425 8.349273
6668943360 -0.5720546 -5.243834 8.648921
6683623424 -1.1849703 -5.012288 9.193735
6698303488 -2.2201166 -5.202973 9.833891
6714032128 -2.3699405 -5.3119354 10.487668
6728712192 -2.1792557 -5.5162406 11.059722
6744440832 -1.7161638 -5.7750273 12.026767
6760169472 -1.8659877 -6.238119 12.830367
6775898112 -3.2825038 -6.469665 12.707785
6791626752 -4.167826 -7.3141265 11.985906
6806306816 -4.903325 -8.499097 11.795221
6820986880 -5.1212506 -9.493382 12.054008
6836715520 -4.399372 -9.220976 11.4410925
6851395584 -2.2882185 -8.648921 9.220976
6866075648 -2.982856 -12.026767 7.3822284
6880755712 -4.862464 -14.314985 9.071152
6896484352 -8.3765135 -14.056199 12.217452
6912212992 -8.417375 -8.921328 13.484144
6927941632 -7.1915436 -4.5491962 10.378705
6943670272 -4.440233 -2.0294318 7.1915436
6959398912 -1.9885708 -1.293933 5.3527966
6974078976 -0.95342433 -1.6344417 4.862464
6989807616 -0.9125633 -2.2882185 4.971427
7004487680 -1.293933 -2.901134 5.3527966
7019167744 -1.9477097 -4.0588636 5.8158884
7034896384 -2.5606253 -5.3936577 6.1563973
7049576448 -2.7921712 -6.1563973 6.0882955
7065305088 -2.2473574 -6.238119 5.706926
7081033728 -1.525479 -6.769313 5.5434813
7096762368 -1.56634 -8.3765135 5.9248514
7112491008 -2.2882185 -10.106298 6.769313
7128219648 -3.255263 -11.291268 7.6137743
7142899712 -3.405087 -11.481953 8.3765135
7157579776 -2.9419951 -11.904184 9.071152
7172259840 -2.0975335 -12.93933 9.956474
7186939904 -2.0566726 -15.091345 10.95076
7202668544 -3.7047346 -17.22974 12.094869
7218397184 -6.0882955 -18.646255 12.367276
7234125824 -6.347082 -19.15021 10.487668
7249854464 -4.780742 -19.15021 7.1915436
7265583104 -3.255263 -19.15021 3.255263
7280263168 -2.8330324 -19.15021 -1.607201
7294943232 -1.8659877 -19.15021 -8.349273
7309623296 -0.5720546 -19.15021 -11.604536
7324303360 -3.5549107 -16.575964 -10.800936
7340032000 -3.5549107 -11.645397 -4.3176503
7354712064 -1.9068487 -3.405087 5.053149
7370440704 2.4789033 -2.6423476 9.643207
7386169344 2.901134 -8.730643 9.915613
7401897984 3.9771416 -14.927901 9.724928
7416578048 0.7627395 -15.28203 13.361561
7432306688 -5.6252036 -11.672638 11.059722
7446986752 -5.5434813 -10.95076 8.458236
7462715392 -0.5720546 -10.106298 6.769313
7477395456 1.6753027 -9.41166 7.4639506
7492075520 -0.61291564 -7.04172 7.763598
7506755584 -1.4437568 -6.66035 7.9679036
7522484224 -1.1849703 -6.347082 7.9270425
7538212864 -1.253072 -6.1563973 8.036005
7553941504 -1.525479 -6.006573 7.9679036
7568621568 -1.607201 -5.965712 7.8861814
7584350208 -1.4437568 -5.8976107 7.9679036
7600078848 -1.253072 -5.8158884 7.9679036
7614758912 -1.293933 -5.8567495 7.9270425
7629438976 -1.525479 -5.7750273 7.9679036
7645167616 -1.4165162 -5.7750273 7.995144
7659847680 -1.1849703 -5.7750273 7.9679036
7674527744 -1.1849703 -5.7750273 7.9270425
7690256384 -1.334794 -5.7341666 7.9679036
7705985024 -1.4437568 -5.7341666 7.9679036
7721713664 -1.56634 -5.7750273 7.9679036
7737442304 -1.607201 -5.7750273 7.9270425
7752122368 -1.4437568 -5.7341666 7.995144
7766802432 -1.4165162 -5.7341666 7.9679036
7781482496 -1.4437568 -5.8158884 7.9270425
7796162560 -1.525479 -5.8567495 7.8861814
7825522688 -1.484618 -5.7750273 7.995144
7841251328 -1.484618 -5.7750273 8.036005
7856979968 -1.4165162 -5.8158884 8.076866
7872708608 -1.2258313 -5.8976107 8.036005
7887388672 -1.1849703 -5.8976107 8.158588
7902068736 -1.4437568 -6.0882955 8.185829
7916748800 -1.6753027 -6.0882955 8.349273
7931428864 -1.7978859 -6.0474343 8.417375
7947157504 -1.7570249 -5.8976107 8.648921
7962886144 -1.6344417 -6.0474343 8.689782
7978614784 -1.0215261 -6.0474343 8.539958
7993294848 -0.38136974 -5.706926 8.308413
8009023488 -0.6810174 -5.202973 8.771504
8024752128 -1.7570249 -5.012288 9.493382
8039432192 -2.6423476 -5.202973 10.2152605
8054112256 -2.6423476 -5.5434813 10.800936
8068792320 -2.0566726 -5.8158884 11.672638
8083472384 -1.4165162 -6.0882955 12.980191
8099201024 -2.0975335 -6.2789803 13.443283
8114929664 -3.7047346 -6.510526 13.089154
8130658304 -5.053149 -7.6137743 12.476238
8146386944 -5.284695 -8.880466 12.367276
8162115584 -4.5900574 -9.534244 11.904184
8176795648 -2.6014864 -9.80665 9.724928
8191475712 -2.0975335 -12.898469 8.267551
8207204352 -4.0588636 -14.709975 10.065437
8221884416 -7.6954966 -13.511385 13.484144
8236564480 -8.989429 -8.349273 14.587393
8251244544 -7.9270425 -4.0588636 11.75436
8266973184 -4.8216033 -1.525479 7.9679036
8283750400 -1.253072 -0.19068487 5.284695
8299479040 0.21792556 -0.19068487 4.508335
8315207680 -0.14982383 -1.0623871 4.930566
8330936320 -1.253072 -2.4516625 5.965712
8345616384 -2.0566726 -4.0180025 6.742072
8361345024 -1.9885708 -5.1621118 6.769313
8376025088 -1.525479 -5.8976107 6.347082
8390705152 -1.1849703 -6.428804 6.1291566
8405385216 -1.1441092 -7.2324047 6.238119
8420065280 -1.4165162 -8.839605 6.66035
8435793920 -1.9477097 -11.141444 7.1506824
8451522560 -2.4516625 -12.748646 7.5456724
8467251200 -2.6014864 -13.593107 7.804459
8482979840 -2.6014864 -14.2877445 8.158588
8498708480 -2.6014864 -15.091345 8.771504
8513388544 -2.669588 -15.772363 9.41166
8528068608 -2.7513103 -16.616825 10.024576
8542748672 -3.445948 -17.842655 10.337844
8557428736 -4.5491962 -18.578154 10.065437
8573157376 -5.202973 -18.45557 8.798744
8588886016 -4.2904096 -17.883516 6.3879433
8604614656 -3.0237172 -17.692831 3.0237172
8619294720 -2.2201166 -18.183165 -1.1032481
8635023360 -1.484618 -18.727978 -6.701211
8650752000 -0.40861043 -18.877802 -9.997335
8665432064 -1.9068487 -17.611109 -8.989429
8681160704 -3.2825038 -12.789507 -3.173541
8695840768 -5.434519 -5.1212506 4.930566
8710520832 -4.0861044 3.0645783 10.2152605
8725200896 -2.4789033 0.40861043 10.065437
8740929536 0.38136974 -8.798744 9.41166
8756658176 3.7864566 -15.894946 10.487668
8772386816 0.14982383 -15.28203 13.552246
8788115456 -5.6252036 -12.598822 10.8281765
8802795520 -6.238119 -11.836082 9.193735
8817475584 -0.29964766 -9.41166 7.1234417
8833204224 1.4437568 -8.3765135 7.3549876
8847884288 -0.8308412 -6.932757 7.504812
8862564352 -1.7570249 -6.9599977 7.8861814
8877244416 -1.293933 -6.238119 7.995144
8892973056 -0.87170225 -6.0474343 8.036005
8908701696 -1.1032481 -5.8567495 7.9679036
8924430336 -1.3756552 -6.006573 7.9270425
8940158976 -1.4437568 -5.8976107 7.995144
8954839040 -1.293933 -5.8158884 8.076866
8969519104 -1.1849703 -5.8158884 7.9679036
8984199168 -1.2258313 -5.7750273 7.8861814
8999927808 -1.253072 -5.7341666 7.9270425
9014607872 -1.3756552 -5.7341666 7.9270425
9029287936 -1.1849703 -5.8158884 7.9679036
9043968000 -1.0623871 -5.706926 7.9270425
9059696640 -1.1849703 -5.706926 7.9679036
9074376704 -1.4165162 -5.706926 7.995144
9090105344 -1.4437568 -5.7750273 7.995144
9105833984 -1.253072 -5.7341666 7.9679036
9120514048 -1.1441092 -5.7750273 7.9679036
9135194112 -1.1032481 -5.7341666 7.9679036
9149874176 -1.1849703 -5.706926 8.036005
9164554240 -1.293933 -5.706926 8.036005
9180282880 -1.334794 -5.7750273 8.076866
